cello_pitch,viola_pitch,interval,semitones,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,wav_filename,chord_filename
11,21,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_113502_pianissimo_arco-normal.wav,1,11,02,35,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_216409_forte_arco-normal.wav,2,21,09,64,0.01,forte,arco-normal,bowed,113502_216409.wav,113502_216409.wav
11,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_113502_pianissimo_arco-normal.wav,1,11,02,35,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_225809_forte_arco-normal.wav,2,22,09,58,0.01,forte,arco-normal,bowed,113502_225809.wav,113502_225809.wav
11,23,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_113502_pianissimo_arco-normal.wav,1,11,02,35,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,113502_233609.wav,113502_233609.wav
11,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_113609_forte_arco-normal.wav,1,11,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221309_forte_arco-normal.wav,2,22,09,13,0.01,forte,arco-normal,bowed,113609_221309.wav,113609_221309.wav
11,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_114609_forte_arco-normal.wav,1,11,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_220709_forte_arco-normal.wav,2,22,09,07,0.01,forte,arco-normal,bowed,114609_220709.wav,114609_220709.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_115609_forte_arco-normal.wav,1,11,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233809_forte_arco-normal.wav,2,23,09,38,0.01,forte,arco-normal,bowed,115609_233809.wav,115609_233809.wav
11,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_116502_pianissimo_arco-normal.wav,1,11,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_221809_forte_arco-normal.wav,2,22,09,18,0.01,forte,arco-normal,bowed,116502_221809.wav,116502_221809.wav
11,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_116502_pianissimo_arco-normal.wav,1,11,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_227409_forte_arco-normal.wav,2,22,09,74,0.01,forte,arco-normal,bowed,116502_227409.wav,116502_227409.wav
11,21,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_116606_mezzo-piano_arco-normal.wav,1,11,06,66,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_218809_forte_arco-normal.wav,2,21,09,88,0.01,forte,arco-normal,bowed,116606_218809.wav,116606_218809.wav
11,21,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_116609_forte_arco-normal.wav,1,11,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219804_fortissimo_arco-normal.wav,2,21,04,98,0.01,fortissimo,arco-normal,bowed,116609_219804.wav,116609_219804.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_116809_forte_arco-normal.wav,1,11,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233515_pianissimo_arco-col-legno-battuto.wav,2,23,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,116809_233515.wav,116809_233515.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_118409_forte_arco-normal.wav,1,11,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233515_pianissimo_arco-col-legno-battuto.wav,2,23,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,118409_233515.wav,118409_233515.wav
11,21,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_119502_pianissimo_arco-normal.wav,1,11,02,95,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_219421_forte_natural-harmonic.wav,2,21,21,94,0.01,forte,natural-harmonic,harmonic,119502_219421.wav,119502_219421.wav
11,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_119502_pianissimo_arco-normal.wav,1,11,02,95,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_224709_forte_arco-normal.wav,2,22,09,47,0.01,forte,arco-normal,bowed,119502_224709.wav,119502_224709.wav
11,23,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_119502_pianissimo_arco-normal.wav,1,11,02,95,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_230809_piano_arco-normal.wav,2,23,09,08,0.01,piano,arco-normal,bowed,119502_230809.wav,119502_230809.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_120709_forte_arco-normal.wav,1,12,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,120709_233609.wav,120709_233609.wav
12,23,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_121502_pianissimo_arco-normal.wav,1,12,02,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_230809_piano_arco-normal.wav,2,23,09,08,0.01,piano,arco-normal,bowed,121502_230809.wav,121502_230809.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_122309_forte_arco-normal.wav,1,12,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239609_forte_arco-normal.wav,2,23,09,96,0.01,forte,arco-normal,bowed,122309_239609.wav,122309_239609.wav
12,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_122502_pianissimo_arco-normal.wav,1,12,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_227309_forte_arco-normal.wav,2,22,09,73,0.01,forte,arco-normal,bowed,122502_227309.wav,122502_227309.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_122609_forte_arco-normal.wav,1,12,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239409_forte_arco-normal.wav,2,23,09,94,0.01,forte,arco-normal,bowed,122609_239409.wav,122609_239409.wav
12,23,cello viola,,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_122617_mezzo-piano_non-vibrato.wav,1,12,17,26,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_233409_forte_arco-normal.wav,2,23,09,34,0.01,forte,arco-normal,bowed,122617_233409.wav,122617_233409.wav
12,24,cello viola,,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_122617_mezzo-piano_non-vibrato.wav,1,12,17,26,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_242509_forte_arco-normal.wav,2,24,09,25,0.01,forte,arco-normal,bowed,122617_242509.wav,122617_242509.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_122709_forte_arco-normal.wav,1,12,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232609_forte_arco-normal.wav,2,23,09,26,0.01,forte,arco-normal,bowed,122709_232609.wav,122709_232609.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_123309_forte_arco-normal.wav,1,12,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231421_fortissimo_natural-harmonic.wav,2,23,21,14,0.01,fortissimo,natural-harmonic,harmonic,123309_231421.wav,123309_231421.wav
12,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_124609_forte_arco-normal.wav,1,12,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225309_forte_arco-normal.wav,2,22,09,53,0.01,forte,arco-normal,bowed,124609_225309.wav,124609_225309.wav
12,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_124609_forte_arco-normal.wav,1,12,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228515_pianissimo_arco-col-legno-battuto.wav,2,22,15,85,0.01,pianissimo,arco-col-legno-battuto,col_legno,124609_228515.wav,124609_228515.wav
12,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_124609_forte_arco-normal.wav,1,12,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242419_piano_pizz-normal.wav,2,24,19,24,0.01,piano,pizz-normal,plucked,124609_242419.wav,124609_242419.wav
12,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_124809_forte_arco-normal.wav,1,12,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244617_mezzo-piano_non-vibrato.wav,2,24,17,46,0.01,mezzo-piano,non-vibrato,bowed,124809_244617.wav,124809_244617.wav
12,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_125502_pianissimo_arco-normal.wav,1,12,02,55,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_225709_forte_arco-normal.wav,2,22,09,57,0.01,forte,arco-normal,bowed,125502_225709.wav,125502_225709.wav
12,22,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_125502_pianissimo_arco-normal.wav,1,12,02,55,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_229508_piano_arco-minor-trill.wav,2,22,08,95,0.01,piano,arco-minor-trill,bowed,125502_229508.wav,125502_229508.wav
12,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_125609_forte_arco-normal.wav,1,12,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228617_mezzo-piano_non-vibrato.wav,2,22,17,86,0.01,mezzo-piano,non-vibrato,bowed,125609_228617.wav,125609_228617.wav
12,22,cello viola,,pianissimo,arco-col-legno-battuto,solo_wavs/solo_cello/cello_125615_pianissimo_arco-col-legno-battuto.wav,1,12,15,56,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_viola/viola_225819_piano_pizz-normal.wav,2,22,19,58,0.01,piano,pizz-normal,plucked,125615_225819.wav,125615_225819.wav
12,22,cello viola,,mezzo-forte,arco-normal,solo_wavs/solo_cello/cello_126505_mezzo-forte_arco-normal.wav,1,12,05,65,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226309_forte_arco-normal.wav,2,22,09,63,0.01,forte,arco-normal,bowed,126505_226309.wav,126505_226309.wav
12,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227809_forte_arco-normal.wav,2,22,09,78,0.01,forte,arco-normal,bowed,127609_227809.wav,127609_227809.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_128409_forte_arco-normal.wav,1,12,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235809_forte_arco-normal.wav,2,23,09,58,0.01,forte,arco-normal,bowed,128409_235809.wav,128409_235809.wav
12,23,cello viola,,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_129617_mezzo-piano_non-vibrato.wav,1,12,17,96,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_237809_forte_arco-normal.wav,2,23,09,78,0.01,forte,arco-normal,bowed,129617_237809.wav,129617_237809.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_131309_forte_arco-normal.wav,1,13,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244509_forte_arco-normal.wav,2,24,09,45,0.01,forte,arco-normal,bowed,131309_244509.wav,131309_244509.wav
13,23,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131606_mezzo-piano_arco-normal.wav,1,13,06,16,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_232508_piano_arco-minor-trill.wav,2,23,08,25,0.01,piano,arco-minor-trill,bowed,131606_232508.wav,131606_232508.wav
13,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_249309_forte_arco-normal.wav,2,24,09,93,0.01,forte,arco-normal,bowed,131709_249309.wav,131709_249309.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_132409_forte_arco-normal.wav,1,13,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250709_forte_arco-normal.wav,2,25,09,07,0.01,forte,arco-normal,bowed,132409_250709.wav,132409_250709.wav
13,23,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_132502_pianissimo_arco-normal.wav,1,13,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_233409_forte_arco-normal.wav,2,23,09,34,0.01,forte,arco-normal,bowed,132502_233409.wav,132502_233409.wav
13,23,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_132502_pianissimo_arco-normal.wav,1,13,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_237809_forte_arco-normal.wav,2,23,09,78,0.01,forte,arco-normal,bowed,132502_237809.wav,132502_237809.wav
13,24,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_132502_pianissimo_arco-normal.wav,1,13,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,132502_243409.wav,132502_243409.wav
13,24,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_132502_pianissimo_arco-normal.wav,1,13,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_247809_forte_arco-normal.wav,2,24,09,78,0.01,forte,arco-normal,bowed,132502_247809.wav,132502_247809.wav
13,24,cello viola,,mezzo-forte,arco-normal,solo_wavs/solo_cello/cello_132505_mezzo-forte_arco-normal.wav,1,13,05,25,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241409_fortissimo_arco-normal.wav,2,24,09,14,0.01,fortissimo,arco-normal,bowed,132505_241409.wav,132505_241409.wav
13,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_134409_forte_arco-normal.wav,1,13,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234804_fortissimo_arco-normal.wav,2,23,04,48,0.01,fortissimo,arco-normal,bowed,134409_234804.wav,134409_234804.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_134609_forte_arco-normal.wav,1,13,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241309_forte_arco-normal.wav,2,24,09,13,0.01,forte,arco-normal,bowed,134609_241309.wav,134609_241309.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_136409_forte_arco-normal.wav,1,13,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247809_forte_arco-normal.wav,2,24,09,78,0.01,forte,arco-normal,bowed,136409_247809.wav,136409_247809.wav
13,24,cello viola,,pianissimo,arco-normal,solo_wavs/solo_cello/cello_136502_pianissimo_arco-normal.wav,1,13,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_246513_forte_arco-normal.wav,2,24,13,65,0.01,forte,arco-normal,bowed,136502_246513.wav,136502_246513.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_137409_forte_arco-normal.wav,1,13,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246515_pianissimo_arco-col-legno-battuto.wav,2,24,15,65,0.01,pianissimo,arco-col-legno-battuto,col_legno,137409_246515.wav,137409_246515.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_138709_forte_arco-normal.wav,1,13,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258516_forte_arco-harmonic.wav,2,25,16,85,0.01,forte,arco-harmonic,harmonic,138709_258516.wav,138709_258516.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_139709_forte_arco-normal.wav,1,13,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_251409_fortissimo_arco-normal.wav,2,25,09,14,0.01,fortissimo,arco-normal,bowed,139709_251409.wav,139709_251409.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_139709_forte_arco-normal.wav,1,13,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_256516_forte_arco-harmonic.wav,2,25,16,65,0.01,forte,arco-harmonic,harmonic,139709_256516.wav,139709_256516.wav
14,24,cello viola,,piano,arco-normal,solo_wavs/solo_cello/cello_140309_piano_arco-normal.wav,1,14,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_246819_piano_pizz-normal.wav,2,24,19,68,0.01,piano,pizz-normal,plucked,140309_246819.wav,140309_246819.wav
14,25,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_251709_mezzo-piano_arco-normal.wav,2,25,09,17,0.01,mezzo-piano,arco-normal,bowed,140409_251709.wav,140409_251709.wav
14,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_247409_forte_arco-normal.wav,2,24,09,74,0.01,forte,arco-normal,bowed,140609_247409.wav,140609_247409.wav
14,24,cello viola,,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_140617_mezzo-piano_non-vibrato.wav,1,14,17,06,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_242819_piano_pizz-normal.wav,2,24,19,28,0.01,piano,pizz-normal,plucked,140617_242819.wav,140617_242819.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_141309_forte_arco-normal.wav,1,14,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253516_forte_arco-harmonic.wav,2,25,16,35,0.01,forte,arco-harmonic,harmonic,141309_253516.wav,141309_253516.wav
14,25,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_252513_forte_arco-normal.wav,2,25,13,25,0.01,forte,arco-normal,bowed,141409_252513.wav,141409_252513.wav
14,25,cello viola,,piano,arco-minor-trill,solo_wavs/solo_cello/cello_142608_piano_arco-minor-trill.wav,1,14,08,26,0.01,piano,arco-minor-trill,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,142608_255709.wav,142608_255709.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_142609_forte_arco-normal.wav,1,14,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255516_forte_arco-harmonic.wav,2,25,16,55,0.01,forte,arco-harmonic,harmonic,142609_255516.wav,142609_255516.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255809_forte_arco-normal.wav,2,25,09,58,0.01,forte,arco-normal,bowed,143409_255809.wav,143409_255809.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_144609_forte_arco-normal.wav,1,14,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_256516_forte_arco-harmonic.wav,2,25,16,65,0.01,forte,arco-harmonic,harmonic,144609_256516.wav,144609_256516.wav
14,26,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_267513_forte_arco-normal.wav,2,26,13,75,0.01,forte,arco-normal,bowed,146409_267513.wav,146409_267513.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_146709_forte_arco-normal.wav,1,14,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252506_mezzo-piano_arco-normal.wav,2,25,06,25,0.01,mezzo-piano,arco-normal,bowed,146709_252506.wav,146709_252506.wav
14,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_148309_forte_arco-normal.wav,1,14,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_249513_forte_arco-normal.wav,2,24,13,95,0.01,forte,arco-normal,bowed,148309_249513.wav,148309_249513.wav
