cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
13,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_132409_forte_arco-normal.wav,1,13,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226309_forte_arco-normal.wav,2,22,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441809_forte_arco-normal.wav,3,44,09,18,0.01,forte,arco-normal,bowed,Asdim132409_226309_441809c.wav,Asdim132409_226309_441809c.wav
14,24,43,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_244516_forte_arco-harmonic.wav,2,24,16,45,0.01,forte,arco-harmonic,harmonic,solo_wavs/solo_violin1/violin1_438819_piano_pizz-normal.wav,3,43,19,88,0.01,piano,pizz-normal,plucked,Asdim141409_244516_438819c.wav,Asdim141409_244516_438819c.wav
14,23,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_144309_forte_arco-normal.wav,1,14,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238709_forte_arco-normal.wav,2,23,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453314_fortissimo_arco-tremolo.wav,3,45,14,33,0.01,fortissimo,arco-tremolo,bowed,Asdim144309_238709_453314c.wav,Asdim144309_238709_453314c.wav
10,21,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_103309_forte_arco-normal.wav,1,10,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218709_forte_arco-normal.wav,2,21,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433409_forte_arco-normal.wav,3,43,09,34,0.01,forte,arco-normal,bowed,Bdim103309_218709_433409o.wav,Bdim103309_218709_433409o.wav
12,21,44,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121709_mezzo-piano_arco-normal.wav,1,12,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_215709_forte_arco-normal.wav,2,21,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442709_forte_arco-normal.wav,3,44,09,27,0.01,forte,arco-normal,bowed,Bdim121709_215709_442709o.wav,Bdim121709_215709_442709o.wav
13,24,43,diminished,piano,arco-normal,solo_wavs/solo_cello/cello_130309_piano_arco-normal.wav,1,13,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_245609_forte_arco-normal.wav,2,24,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439409_forte_arco-normal.wav,3,43,09,94,0.01,forte,arco-normal,bowed,Bdim130309_245609_439409o.wav,Bdim130309_245609_439409o.wav
13,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_133609_forte_arco-normal.wav,1,13,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227609_forte_arco-normal.wav,2,22,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442409_forte_arco-normal.wav,3,44,09,24,0.01,forte,arco-normal,bowed,Bdim133609_227609_442409c.wav,Bdim133609_227609_442409c.wav
13,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_133609_forte_arco-normal.wav,1,13,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227809_forte_arco-normal.wav,2,22,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442609_forte_arco-normal.wav,3,44,09,26,0.01,forte,arco-normal,bowed,Bdim133609_227809_442609c.wav,Bdim133609_227809_442609c.wav
14,23,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_145609_forte_arco-normal.wav,1,14,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239809_forte_arco-normal.wav,2,23,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_454309_forte_arco-normal.wav,3,45,09,43,0.01,forte,arco-normal,bowed,Bdim145609_239809_454309c.wav,Bdim145609_239809_454309c.wav
10,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_107309_forte_arco-normal.wav,1,10,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222804_fortissimo_arco-normal.wav,2,22,04,28,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428709_forte_arco-normal.wav,3,42,09,87,0.01,forte,arco-normal,bowed,Cdim107309_222804_428709o.wav,Cdim107309_222804_428709o.wav
11,21,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_116309_forte_arco-normal.wav,1,11,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219809_forte_arco-normal.wav,2,21,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434703_piano_arco-normal.wav,3,43,03,47,0.01,piano,arco-normal,bowed,Cdim116309_219809_434703o.wav,Cdim116309_219809_434703o.wav
11,23,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_116309_forte_arco-normal.wav,1,11,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231709_mezzo-piano_arco-normal.wav,2,23,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434709_forte_arco-normal.wav,3,43,09,47,0.01,forte,arco-normal,bowed,Cdim116309_231709_434709o.wav,Cdim116309_231709_434709o.wav
11,23,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_116609_forte_arco-normal.wav,1,11,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231809_forte_arco-normal.wav,2,23,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434809_forte_arco-normal.wav,3,43,09,48,0.01,forte,arco-normal,bowed,Cdim116609_231809_434809o.wav,Cdim116609_231809_434809o.wav
12,22,43,diminished,pianissimo,arco-normal,solo_wavs/solo_cello/cello_122502_pianissimo_arco-normal.wav,1,12,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_228804_fortissimo_arco-normal.wav,2,22,04,88,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431309_forte_arco-normal.wav,3,43,09,13,0.01,forte,arco-normal,bowed,Cdim122502_228804_431309c.wav,Cdim122502_228804_431309c.wav
12,23,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231508_pianissimo_arco-minor-trill.wav,2,23,08,15,0.01,pianissimo,arco-minor-trill,bowed,solo_wavs/solo_violin1/violin1_446509_forte_arco-normal.wav,3,44,09,65,0.01,forte,arco-normal,bowed,Cdim128709_231508_446509o.wav,Cdim128709_231508_446509o.wav
13,23,44,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_131409_fortissimo_arco-normal.wav,1,13,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_234809_forte_arco-normal.wav,2,23,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440309_piano_arco-normal.wav,3,44,09,03,0.01,piano,arco-normal,bowed,Cdim131409_234809_440309c.wav,Cdim131409_234809_440309c.wav
13,23,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_131609_forte_arco-normal.wav,1,13,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234709_forte_arco-normal.wav,2,23,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440819_piano_pizz-normal.wav,3,44,19,08,0.01,piano,pizz-normal,plucked,Cdim131609_234709_440819c.wav,Cdim131609_234709_440819c.wav
13,23,44,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440309_piano_arco-normal.wav,3,44,09,03,0.01,piano,arco-normal,bowed,Cdim131709_234609_440309c.wav,Cdim131709_234609_440309c.wav
13,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_134709_forte_arco-normal.wav,1,13,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240809_piano_arco-normal.wav,2,24,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455709_forte_arco-normal.wav,3,45,09,57,0.01,forte,arco-normal,bowed,Cdim134709_240809_455709o.wav,Cdim134709_240809_455709o.wav
14,24,45,diminished,piano,arco-normal,solo_wavs/solo_cello/cello_140309_piano_arco-normal.wav,1,14,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_243609_forte_arco-normal.wav,2,24,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458609_forte_arco-normal.wav,3,45,09,86,0.01,forte,arco-normal,bowed,Cdim140309_243609_458609o.wav,Cdim140309_243609_458609o.wav
14,25,46,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_143609_forte_arco-normal.wav,1,14,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258709_forte_arco-normal.wav,2,25,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464809_forte_arco-normal.wav,3,46,09,48,0.01,forte,arco-normal,bowed,Cdim143609_258709_464809o.wav,Cdim143609_258709_464809o.wav
14,25,46,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_146609_forte_arco-normal.wav,1,14,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252515_pianissimo_arco-col-legno-battuto.wav,2,25,15,25,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_467809_forte_arco-normal.wav,3,46,09,78,0.01,forte,arco-normal,bowed,Cdim146609_252515_467809o.wav,Cdim146609_252515_467809o.wav
15,25,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_152309_forte_arco-normal.wav,1,15,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255409_forte_arco-normal.wav,2,25,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458509_forte_arco-normal.wav,3,45,09,85,0.01,forte,arco-normal,bowed,Cdim152309_255409_458509c.wav,Cdim152309_255409_458509c.wav
10,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_105609_forte_arco-normal.wav,1,10,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_220409_fortissimo_arco-normal.wav,2,22,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_423709_forte_arco-normal.wav,3,42,09,37,0.01,forte,arco-normal,bowed,Csdim105609_220409_423709o.wav,Csdim105609_220409_423709o.wav
12,23,44,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_235509_forte_arco-normal.wav,2,23,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441709_mezzo-piano_arco-normal.wav,3,44,09,17,0.01,mezzo-piano,arco-normal,bowed,Csdim120409_235509_441709o.wav,Csdim120409_235509_441709o.wav
12,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_123809_forte_arco-normal.wav,1,12,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229309_forte_arco-normal.wav,2,22,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444609_forte_arco-normal.wav,3,44,09,46,0.01,forte,arco-normal,bowed,Csdim123809_229309_444609o.wav,Csdim123809_229309_444609o.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_129309_forte_arco-normal.wav,1,12,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244509_forte_arco-normal.wav,2,24,09,45,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447509_forte_arco-normal.wav,3,44,09,75,0.01,forte,arco-normal,bowed,Csdim129309_244509_447509o.wav,Csdim129309_244509_447509o.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_129709_forte_arco-normal.wav,1,12,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244609_forte_arco-normal.wav,2,24,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447309_forte_arco-normal.wav,3,44,09,73,0.01,forte,arco-normal,bowed,Csdim129709_244609_447309o.wav,Csdim129709_244609_447309o.wav
13,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_132309_forte_arco-normal.wav,1,13,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247809_forte_arco-normal.wav,2,24,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453814_fortissimo_arco-tremolo.wav,3,45,14,38,0.01,fortissimo,arco-tremolo,bowed,Csdim132309_247809_453814o.wav,Csdim132309_247809_453814o.wav
13,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_132609_forte_arco-normal.wav,1,13,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247709_forte_arco-normal.wav,2,24,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453809_forte_arco-normal.wav,3,45,09,38,0.01,forte,arco-normal,bowed,Csdim132609_247709_453809o.wav,Csdim132609_247709_453809o.wav
14,25,46,diminished,mezzo-forte,arco-normal,solo_wavs/solo_cello/cello_144505_mezzo-forte_arco-normal.wav,1,14,05,45,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_viola/viola_259709_forte_arco-normal.wav,2,25,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_465409_forte_arco-normal.wav,3,46,09,54,0.01,forte,arco-normal,bowed,Csdim144505_259709_465409o.wav,Csdim144505_259709_465409o.wav
14,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_144709_forte_arco-normal.wav,1,14,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247309_forte_arco-normal.wav,2,24,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453309_forte_arco-normal.wav,3,45,09,33,0.01,forte,arco-normal,bowed,Csdim144709_247309_453309c.wav,Csdim144709_247309_453309c.wav
14,25,46,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_147609_forte_arco-normal.wav,1,14,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253508_piano_arco-minor-trill.wav,2,25,08,35,0.01,piano,arco-minor-trill,bowed,solo_wavs/solo_violin1/violin1_468509_forte_arco-normal.wav,3,46,09,85,0.01,forte,arco-normal,bowed,Csdim147609_253508_468509o.wav,Csdim147609_253508_468509o.wav
10,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_106609_forte_arco-normal.wav,1,10,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221409_fortissimo_arco-normal.wav,2,22,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424609_forte_arco-normal.wav,3,42,09,46,0.01,forte,arco-normal,bowed,Ddim106609_221409_424609o.wav,Ddim106609_221409_424609o.wav
12,23,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_121609_forte_arco-normal.wav,1,12,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236809_forte_arco-normal.wav,2,23,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442509_forte_arco-normal.wav,3,44,09,25,0.01,forte,arco-normal,bowed,Ddim121609_236809_442509o.wav,Ddim121609_236809_442509o.wav
13,23,44,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_130409_fortissimo_arco-normal.wav,1,13,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_233409_forte_arco-normal.wav,2,23,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448809_forte_arco-normal.wav,3,44,09,88,0.01,forte,arco-normal,bowed,Ddim130409_233409_448809o.wav,Ddim130409_233409_448809o.wav
13,24,44,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_245809_forte_arco-normal.wav,2,24,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448809_forte_arco-normal.wav,3,44,09,88,0.01,forte,arco-normal,bowed,Ddim130609_245809_448809o.wav,Ddim130609_245809_448809o.wav
14,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_142309_forte_arco-normal.wav,1,14,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245309_forte_arco-normal.wav,2,24,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448809_forte_arco-normal.wav,3,44,09,88,0.01,forte,arco-normal,bowed,Ddim142309_245309_448809c.wav,Ddim142309_245309_448809c.wav
11,21,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_110709_forte_arco-normal.wav,1,11,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213819_piano_pizz-normal.wav,2,21,19,38,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_431409_fortissimo_arco-normal.wav,3,43,09,14,0.01,fortissimo,arco-normal,bowed,Dsdim110709_213819_431409o.wav,Dsdim110709_213819_431409o.wav
11,23,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_113609_forte_arco-normal.wav,1,11,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231609_forte_arco-normal.wav,2,23,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446509_forte_arco-normal.wav,3,44,09,65,0.01,forte,arco-normal,bowed,Dsdim113609_231609_446509o.wav,Dsdim113609_231609_446509o.wav
11,22,41,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_119409_forte_arco-normal.wav,1,11,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222809_forte_arco-normal.wav,2,22,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_413809_forte_arco-normal.wav,3,41,09,38,0.01,forte,arco-normal,bowed,Dsdim119409_222809_413809c.wav,Dsdim119409_222809_413809c.wav
12,21,43,diminished,pianissimo,arco-normal,solo_wavs/solo_cello/cello_122502_pianissimo_arco-normal.wav,1,12,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_213804_fortissimo_arco-normal.wav,2,21,04,38,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431509_pianissimo_arco-normal.wav,3,43,09,15,0.01,pianissimo,arco-normal,bowed,Dsdim122502_213804_431509c.wav,Dsdim122502_213804_431509c.wav
13,24,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_131609_forte_arco-normal.wav,1,13,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437709_forte_arco-normal.wav,3,43,09,77,0.01,forte,arco-normal,bowed,Dsdim131609_246409_437709o.wav,Dsdim131609_246409_437709o.wav
