cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
13,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_132709_forte_arco-normal.wav,1,13,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225409_forte_arco-normal.wav,2,22,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440509_mezzo-forte_arco-normal.wav,3,44,09,05,0.01,mezzo-forte,arco-normal,bowed,Amin132709_225409_440509c.wav,Amin132709_225409_440509c.wav
14,24,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_140709_forte_arco-normal.wav,1,14,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244409_forte_arco-normal.wav,2,24,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437709_forte_arco-normal.wav,3,43,09,77,0.01,forte,arco-normal,bowed,Amin140709_244409_437709c.wav,Amin140709_244409_437709c.wav
14,23,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_144609_forte_arco-normal.wav,1,14,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237809_forte_arco-normal.wav,2,23,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464809_forte_arco-normal.wav,3,46,09,48,0.01,forte,arco-normal,bowed,Amin144609_237809_464809o.wav,Amin144609_237809_464809o.wav
10,22,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_102609_forte_arco-normal.wav,1,10,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229809_forte_arco-normal.wav,2,22,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433409_forte_arco-normal.wav,3,43,09,34,0.01,forte,arco-normal,bowed,Asmin102609_229809_433409o.wav,Asmin102609_229809_433409o.wav
10,22,41,minor,forte,arco-normal,solo_wavs/solo_cello/cello_105809_forte_arco-normal.wav,1,10,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221409_fortissimo_arco-normal.wav,2,22,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414811_forte_arco-sul-tasto.wav,3,41,11,48,0.01,forte,arco-sul-tasto,bowed,Asmin105809_221409_414811o.wav,Asmin105809_221409_414811o.wav
11,22,41,minor,forte,arco-normal,solo_wavs/solo_cello/cello_117309_forte_arco-normal.wav,1,11,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221609_forte_arco-normal.wav,2,22,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414809_forte_arco-normal.wav,3,41,09,48,0.01,forte,arco-normal,bowed,Asmin117309_221609_414809c.wav,Asmin117309_221609_414809c.wav
11,22,41,minor,forte,arco-normal,solo_wavs/solo_cello/cello_117409_forte_arco-normal.wav,1,11,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221709_mezzo-piano_arco-normal.wav,2,22,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414709_forte_arco-normal.wav,3,41,09,47,0.01,forte,arco-normal,bowed,Asmin117409_221709_414709c.wav,Asmin117409_221709_414709c.wav
11,23,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_117409_forte_arco-normal.wav,1,11,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426810_mezzo-forte_arco-sul-ponticello.wav,3,42,10,68,0.01,mezzo-forte,arco-sul-ponticello,bowed,Asmin117409_233609_426810o.wav,Asmin117409_233609_426810o.wav
12,21,42,minor,pianissimo,arco-normal,solo_wavs/solo_cello/cello_121502_pianissimo_arco-normal.wav,1,12,02,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_214804_fortissimo_arco-normal.wav,2,21,04,48,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429602_pianissimo_arco-normal.wav,3,42,02,96,0.01,pianissimo,arco-normal,bowed,Asmin121502_214804_429602c.wav,Asmin121502_214804_429602c.wav
13,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_133309_forte_arco-normal.wav,1,13,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226809_forte_arco-normal.wav,2,22,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441709_mezzo-piano_arco-normal.wav,3,44,09,17,0.01,mezzo-piano,arco-normal,bowed,Asmin133309_226809_441709c.wav,Asmin133309_226809_441709c.wav
13,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_138309_forte_arco-normal.wav,1,13,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253809_forte_arco-normal.wav,2,25,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_469309_forte_arco-normal.wav,3,46,09,93,0.01,forte,arco-normal,bowed,Asmin138309_253809_469309o.wav,Asmin138309_253809_469309o.wav
13,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_138609_forte_arco-normal.wav,1,13,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253516_forte_arco-harmonic.wav,2,25,16,35,0.01,forte,arco-harmonic,harmonic,solo_wavs/solo_violin1/violin1_469709_forte_arco-normal.wav,3,46,09,97,0.01,forte,arco-normal,bowed,Asmin138609_253516_469709o.wav,Asmin138609_253516_469709o.wav
12,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242509_forte_arco-normal.wav,2,24,09,25,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458619_piano_pizz-normal.wav,3,45,19,86,0.01,piano,pizz-normal,plucked,Bmin127609_242509_458619o.wav,Bmin127609_242509_458619o.wav
13,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_134609_forte_arco-normal.wav,1,13,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227809_forte_arco-normal.wav,2,22,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442809_forte_arco-normal.wav,3,44,09,28,0.01,forte,arco-normal,bowed,Bmin134609_227809_442809c.wav,Bmin134609_227809_442809c.wav
14,25,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_142609_forte_arco-normal.wav,1,14,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258609_forte_arco-normal.wav,2,25,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451309_forte_arco-normal.wav,3,45,09,13,0.01,forte,arco-normal,bowed,Bmin142609_258609_451309o.wav,Bmin142609_258609_451309o.wav
10,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_107709_forte_arco-normal.wav,1,10,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223609_forte_arco-normal.wav,2,22,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428809_forte_arco-normal.wav,3,42,09,88,0.01,forte,arco-normal,bowed,Cmin107709_223609_428809o.wav,Cmin107709_223609_428809o.wav
11,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_111309_forte_arco-normal.wav,1,11,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_216809_forte_arco-normal.wav,2,21,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431609_forte_arco-normal.wav,3,43,09,16,0.01,forte,arco-normal,bowed,Cmin111309_216809_431609o.wav,Cmin111309_216809_431609o.wav
12,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_123609_forte_arco-normal.wav,1,12,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228509_forte_arco-normal.wav,2,22,09,85,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443709_forte_arco-normal.wav,3,44,09,37,0.01,forte,arco-normal,bowed,Cmin123609_228509_443709o.wav,Cmin123609_228509_443709o.wav
12,23,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_128409_forte_arco-normal.wav,1,12,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231409_fortissimo_arco-normal.wav,2,23,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435819_piano_pizz-normal.wav,3,43,19,58,0.01,piano,pizz-normal,plucked,Cmin128409_231409_435819c.wav,Cmin128409_231409_435819c.wav
13,23,44,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_131409_fortissimo_arco-normal.wav,1,13,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_235709_forte_arco-normal.wav,2,23,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440509_mezzo-forte_arco-normal.wav,3,44,09,05,0.01,mezzo-forte,arco-normal,bowed,Cmin131409_235709_440509c.wav,Cmin131409_235709_440509c.wav
13,23,44,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_235509_forte_arco-normal.wav,2,23,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440314_piano_arco-tremolo.wav,3,44,14,03,0.01,piano,arco-tremolo,bowed,Cmin131709_235509_440314c.wav,Cmin131709_235509_440314c.wav
13,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_135609_forte_arco-normal.wav,1,13,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240309_piano_arco-normal.wav,2,24,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455809_forte_arco-normal.wav,3,45,09,58,0.01,forte,arco-normal,bowed,Cmin135609_240309_455809o.wav,Cmin135609_240309_455809o.wav
13,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_135709_forte_arco-normal.wav,1,13,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240809_piano_arco-normal.wav,2,24,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443809_forte_arco-normal.wav,3,44,09,38,0.01,forte,arco-normal,bowed,Cmin135709_240809_443809c.wav,Cmin135709_240809_443809c.wav
14,24,44,minor,piano,arco-normal,solo_wavs/solo_cello/cello_140309_piano_arco-normal.wav,1,14,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_243515_pianissimo_arco-col-legno-battuto.wav,2,24,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_447809_forte_arco-normal.wav,3,44,09,78,0.01,forte,arco-normal,bowed,Cmin140309_243515_447809c.wav,Cmin140309_243515_447809c.wav
14,24,45,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_243809_forte_arco-normal.wav,2,24,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459516_forte_arco-harmonic.wav,3,45,16,95,0.01,forte,arco-harmonic,harmonic,Cmin140609_243809_459516o.wav,Cmin140609_243809_459516o.wav
14,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_143609_forte_arco-normal.wav,1,14,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247409_forte_arco-normal.wav,2,24,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452809_forte_arco-normal.wav,3,45,09,28,0.01,forte,arco-normal,bowed,Cmin143609_247409_452809c.wav,Cmin143609_247409_452809c.wav
15,26,47,minor,forte,arco-normal,solo_wavs/solo_cello/cello_152409_forte_arco-normal.wav,1,15,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_267513_forte_arco-normal.wav,2,26,13,75,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471609_forte_arco-normal.wav,3,47,09,16,0.01,forte,arco-normal,bowed,Cmin152409_267513_471609o.wav,Cmin152409_267513_471609o.wav
12,23,44,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_236809_forte_arco-normal.wav,2,23,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441509_pianissimo_arco-normal.wav,3,44,09,15,0.01,pianissimo,arco-normal,bowed,Csmin120409_236809_441509o.wav,Csmin120409_236809_441509o.wav
12,22,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_124809_forte_arco-normal.wav,1,12,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229804_fortissimo_arco-normal.wav,2,22,04,98,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432314_fortissimo_arco-tremolo.wav,3,43,14,23,0.01,fortissimo,arco-tremolo,bowed,Csmin124809_229804_432314c.wav,Csmin124809_229804_432314c.wav
12,23,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_129709_forte_arco-normal.wav,1,12,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232409_forte_arco-normal.wav,2,23,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448509_forte_arco-normal.wav,3,44,09,85,0.01,forte,arco-normal,bowed,Csmin129709_232409_448509o.wav,Csmin129709_232409_448509o.wav
14,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_141309_forte_arco-normal.wav,1,14,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244409_forte_arco-normal.wav,2,24,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448809_forte_arco-normal.wav,3,44,09,88,0.01,forte,arco-normal,bowed,Csmin141309_244409_448809c.wav,Csmin141309_244409_448809c.wav
14,24,46,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_244609_forte_arco-normal.wav,2,24,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460309_piano_arco-normal.wav,3,46,09,03,0.01,piano,arco-normal,bowed,Csmin141409_244609_460309o.wav,Csmin141409_244609_460309o.wav
14,25,46,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_256609_forte_arco-normal.wav,2,25,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460816_piano_arco-harmonic.wav,3,46,16,08,0.01,piano,arco-harmonic,harmonic,Csmin141409_256609_460816o.wav,Csmin141409_256609_460816o.wav
14,25,46,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_256609_forte_arco-normal.wav,2,25,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460509_mezzo-forte_arco-normal.wav,3,46,09,05,0.01,mezzo-forte,arco-normal,bowed,Csmin141709_256609_460509o.wav,Csmin141709_256609_460509o.wav
14,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_144709_forte_arco-normal.wav,1,14,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248609_forte_arco-normal.wav,2,24,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453509_forte_arco-normal.wav,3,45,09,35,0.01,forte,arco-normal,bowed,Csmin144709_248609_453509c.wav,Csmin144709_248609_453509c.wav
10,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_101609_forte_arco-normal.wav,1,10,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218309_forte_arco-normal.wav,2,21,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433810_mezzo-forte_arco-sul-ponticello.wav,3,43,10,38,0.01,mezzo-forte,arco-sul-ponticello,bowed,Dmin101609_218309_433810o.wav,Dmin101609_218309_433810o.wav
10,21,43,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_101709_mezzo-piano_arco-normal.wav,1,10,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_218709_forte_arco-normal.wav,2,21,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433509_forte_arco-normal.wav,3,43,09,35,0.01,forte,arco-normal,bowed,Dmin101709_218709_433509o.wav,Dmin101709_218709_433509o.wav
10,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_109409_forte_arco-normal.wav,1,10,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213809_forte_arco-normal.wav,2,21,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430409_fortissimo_arco-normal.wav,3,43,09,04,0.01,fortissimo,arco-normal,bowed,Dmin109409_213809_430409o.wav,Dmin109409_213809_430409o.wav
11,22,41,minor,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221809_forte_arco-normal.wav,2,22,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_413809_forte_arco-normal.wav,3,41,09,38,0.01,forte,arco-normal,bowed,Dmin118609_221809_413809c.wav,Dmin118609_221809_413809c.wav
11,23,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425609_forte_arco-normal.wav,3,42,09,56,0.01,forte,arco-normal,bowed,Dmin118609_233609_425609o.wav,Dmin118609_233609_425609o.wav
12,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_121309_forte_arco-normal.wav,1,12,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213609_forte_arco-normal.wav,2,21,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430809_piano_arco-normal.wav,3,43,09,08,0.01,piano,arco-normal,bowed,Dmin121309_213609_430809c.wav,Dmin121309_213609_430809c.wav
12,24,45,minor,pianissimo,arco-normal,solo_wavs/solo_cello/cello_125502_pianissimo_arco-normal.wav,1,12,02,55,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_242804_fortissimo_arco-normal.wav,2,24,04,28,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_457809_forte_arco-normal.wav,3,45,09,78,0.01,forte,arco-normal,bowed,Dmin125502_242804_457809o.wav,Dmin125502_242804_457809o.wav
12,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_125609_forte_arco-normal.wav,1,12,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242419_piano_pizz-normal.wav,2,24,19,24,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_457309_forte_arco-normal.wav,3,45,09,73,0.01,forte,arco-normal,bowed,Dmin125609_242419_457309o.wav,Dmin125609_242419_457309o.wav
12,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_125609_forte_arco-normal.wav,1,12,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242809_forte_arco-normal.wav,2,24,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_457709_forte_arco-normal.wav,3,45,09,77,0.01,forte,arco-normal,bowed,Dmin125609_242809_457709o.wav,Dmin125609_242809_457709o.wav
13,23,43,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_130409_fortissimo_arco-normal.wav,1,13,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_233809_forte_arco-normal.wav,2,23,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437409_forte_arco-normal.wav,3,43,09,74,0.01,forte,arco-normal,bowed,Dmin130409_233809_437409o.wav,Dmin130409_233809_437409o.wav
13,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_133609_forte_arco-normal.wav,1,13,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225609_forte_arco-normal.wav,2,22,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442509_forte_arco-normal.wav,3,44,09,25,0.01,forte,arco-normal,bowed,Dmin133609_225609_442509c.wav,Dmin133609_225609_442509c.wav
13,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_133709_forte_arco-normal.wav,1,13,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225609_forte_arco-normal.wav,2,22,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442509_forte_arco-normal.wav,3,44,09,25,0.01,forte,arco-normal,bowed,Dmin133709_225609_442509c.wav,Dmin133709_225609_442509c.wav
14,25,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_142409_forte_arco-normal.wav,1,14,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_257609_forte_arco-normal.wav,2,25,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449709_forte_arco-normal.wav,3,44,09,97,0.01,forte,arco-normal,bowed,Dmin142409_257609_449709o.wav,Dmin142409_257609_449709o.wav
