cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
11,21,33,43,minor_seventh,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_113617_mezzo-piano_non-vibrato.wav,1,11,17,36,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_215809_forte_arco-normal.wav,2,21,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330509_mezzo-forte_arco-normal.wav,3,33,09,05,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434509_forte_arco-normal.wav,4,43,09,45,0.01,forte,arco-normal,bowed,Bmin7_113617_215809_330509_434509c.wav,Bmin7_113617_215809_330509_434509c.wav
11,23,33,42,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115409_forte_arco-normal.wav,1,11,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_230409_fortissimo_arco-normal.wav,2,23,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_334409_forte_arco-normal.wav,3,33,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425509_forte_arco-normal.wav,4,42,09,55,0.01,forte,arco-normal,bowed,Bmin7_115409_230409_334409_425509c.wav,Bmin7_115409_230409_334409_425509c.wav
12,21,31,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122409_forte_arco-normal.wav,1,12,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213419_piano_pizz-normal.wav,2,21,19,34,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_315809_forte_arco-normal.wav,3,31,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430819_piano_pizz-normal.wav,4,43,19,08,0.01,piano,pizz-normal,plucked,Bmin7_122409_213419_315809_430819c.wav,Bmin7_122409_213419_315809_430819c.wav
13,23,32,42,minor_seventh,piano,arco-normal,solo_wavs/solo_cello/cello_130309_piano_arco-normal.wav,1,13,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234409_forte_arco-normal.wav,2,23,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_325709_forte_arco-normal.wav,3,32,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427401_forte_arco-normal.wav,4,42,01,74,0.01,forte,arco-normal,bowed,Bmin7_130309_234409_325709_427401c.wav,Bmin7_130309_234409_325709_427401c.wav
14,24,33,45,minor_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_142502_pianissimo_arco-normal.wav,1,14,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_246309_forte_arco-normal.wav,2,24,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_337709_forte_arco-normal.wav,3,33,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451709_mezzo-piano_arco-normal.wav,4,45,09,17,0.01,mezzo-piano,arco-normal,bowed,Bmin7_142502_246309_337709_451709o.wav,Bmin7_142502_246309_337709_451709o.wav
11,22,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_114709_forte_arco-normal.wav,1,11,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228419_piano_pizz-normal.wav,2,22,19,84,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_343315_pianissimo_arco-col-legno-battuto.wav,3,34,15,33,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_447401_forte_arco-normal.wav,4,44,01,74,0.01,forte,arco-normal,bowed,Cmin7_114709_228419_343315_447401o.wav,Cmin7_114709_228419_343315_447401o.wav
11,22,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_114709_forte_arco-normal.wav,1,11,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228609_forte_arco-normal.wav,2,22,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_331409_fortissimo_arco-normal.wav,3,33,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435810_mezzo-forte_arco-sul-ponticello.wav,4,43,10,58,0.01,mezzo-forte,arco-sul-ponticello,bowed,Cmin7_114709_228609_331409_435810c.wav,Cmin7_114709_228609_331409_435810c.wav
12,24,35,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_126309_forte_arco-normal.wav,1,12,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240409_fortissimo_arco-normal.wav,2,24,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_355816_forte_arco-harmonic.wav,3,35,16,58,0.01,forte,arco-harmonic,harmonic,solo_wavs/solo_violin1/violin1_459802_pianissimo_arco-normal.wav,4,45,02,98,0.01,pianissimo,arco-normal,bowed,Cmin7_126309_240409_355816_459802o.wav,Cmin7_126309_240409_355816_459802o.wav
12,24,34,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_126609_forte_arco-normal.wav,1,12,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240809_piano_arco-normal.wav,2,24,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_343409_forte_arco-normal.wav,3,34,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459509_forte_arco-normal.wav,4,45,09,95,0.01,forte,arco-normal,bowed,Cmin7_126609_240809_343409_459509o.wav,Cmin7_126609_240809_343409_459509o.wav
13,24,33,45,minor_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_247309_forte_arco-normal.wav,2,24,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_338509_forte_arco-normal.wav,3,33,09,85,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452811_forte_arco-sul-tasto.wav,4,45,11,28,0.01,forte,arco-sul-tasto,bowed,Cmin7_131709_247309_338509_452811o.wav,Cmin7_131709_247309_338509_452811o.wav
11,21,32,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215809_forte_arco-normal.wav,2,21,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329309_forte_arco-normal.wav,3,32,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432515_pianissimo_arco-col-legno-battuto.wav,4,43,15,25,0.01,pianissimo,arco-col-legno-battuto,col_legno,Csmin7_112609_215809_329309_432515o.wav,Csmin7_112609_215809_329309_432515o.wav
11,24,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115609_forte_arco-normal.wav,1,11,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241709_mezzo-piano_arco-normal.wav,2,24,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344315_pianissimo_arco-col-legno-battuto.wav,3,34,15,43,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_448811_forte_arco-sul-tasto.wav,4,44,11,88,0.01,forte,arco-sul-tasto,bowed,Csmin7_115609_241709_344315_448811o.wav,Csmin7_115609_241709_344315_448811o.wav
12,21,32,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_124409_forte_arco-normal.wav,1,12,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215506_mezzo-piano_arco-normal.wav,2,21,06,55,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329319_piano_pizz-normal.wav,3,32,19,93,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_444321_forte_natural-harmonic.wav,4,44,21,43,0.01,forte,natural-harmonic,harmonic,Csmin7_124409_215506_329319_444321o.wav,Csmin7_124409_215506_329319_444321o.wav
12,24,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241513_pianissimo_arco-normal.wav,2,24,13,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344802_pianissimo_arco-normal.wav,3,34,02,48,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448809_forte_arco-normal.wav,4,44,09,88,0.01,forte,arco-normal,bowed,Csmin7_127709_241513_344802_448809c.wav,Csmin7_127709_241513_344802_448809c.wav
12,24,34,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_129709_forte_arco-normal.wav,1,12,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244516_forte_arco-harmonic.wav,2,24,16,45,0.01,forte,arco-harmonic,harmonic,solo_wavs/solo_violin2/violin2_348509_forte_arco-normal.wav,3,34,09,85,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439809_forte_arco-normal.wav,4,43,09,98,0.01,forte,arco-normal,bowed,Csmin7_129709_244516_348509_439809o.wav,Csmin7_129709_244516_348509_439809o.wav
13,23,33,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_132709_forte_arco-normal.wav,1,13,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236409_forte_arco-normal.wav,2,23,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_339709_forte_arco-normal.wav,3,33,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453811_forte_arco-sul-tasto.wav,4,45,11,38,0.01,forte,arco-sul-tasto,bowed,Csmin7_132709_236409_339709_453811o.wav,Csmin7_132709_236409_339709_453811o.wav
13,22,34,44,minor_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_136502_pianissimo_arco-normal.wav,1,13,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_227409_forte_arco-normal.wav,2,22,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_341509_pianissimo_arco-normal.wav,3,34,09,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444802_pianissimo_arco-normal.wav,4,44,02,48,0.01,pianissimo,arco-normal,bowed,Csmin7_136502_227409_341509_444802c.wav,Csmin7_136502_227409_341509_444802c.wav
10,22,33,43,minor_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_101709_mezzo-piano_arco-normal.wav,1,10,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_228609_forte_arco-normal.wav,2,22,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330802_piano_arco-normal.wav,3,33,02,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433617_mezzo-piano_non-vibrato.wav,4,43,17,36,0.01,mezzo-piano,non-vibrato,bowed,Dmin7_101709_228609_330802_433617o.wav,Dmin7_101709_228609_330802_433617o.wav
11,22,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_113409_forte_arco-normal.wav,1,11,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228419_piano_pizz-normal.wav,2,22,19,84,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_330617_mezzo-piano_non-vibrato.wav,3,33,17,06,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin1/violin1_433809_forte_arco-normal.wav,4,43,09,38,0.01,forte,arco-normal,bowed,Dmin7_113409_228419_330617_433809c.wav,Dmin7_113409_228419_330617_433809c.wav
12,22,34,44,minor_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121709_mezzo-piano_arco-normal.wav,1,12,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_225509_forte_arco-normal.wav,2,22,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340802_piano_arco-normal.wav,3,34,02,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442309_forte_arco-normal.wav,4,44,09,23,0.01,forte,arco-normal,bowed,Dmin7_121709_225509_340802_442309o.wav,Dmin7_121709_225509_340802_442309o.wav
14,24,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_140709_forte_arco-normal.wav,1,14,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242609_forte_arco-normal.wav,2,24,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345509_forte_arco-normal.wav,3,34,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449516_forte_arco-harmonic.wav,4,44,16,95,0.01,forte,arco-harmonic,harmonic,Dmin7_140709_242609_345509_449516o.wav,Dmin7_140709_242609_345509_449516o.wav
14,24,33,46,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_142409_forte_arco-normal.wav,1,14,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245506_mezzo-piano_arco-normal.wav,2,24,06,55,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_337509_forte_arco-normal.wav,3,33,09,75,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464709_forte_arco-normal.wav,4,46,09,47,0.01,forte,arco-normal,bowed,Dmin7_142409_245506_337509_464709o.wav,Dmin7_142409_245506_337509_464709o.wav
11,22,31,42,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119409_forte_arco-normal.wav,1,11,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222809_forte_arco-normal.wav,2,22,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_314811_forte_arco-sul-tasto.wav,3,31,11,48,0.01,forte,arco-sul-tasto,bowed,solo_wavs/solo_violin1/violin1_429811_forte_arco-sul-tasto.wav,4,42,11,98,0.01,forte,arco-sul-tasto,bowed,Dsmin7_119409_222809_314811_429811c.wav,Dsmin7_119409_222809_314811_429811c.wav
11,22,32,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119709_forte_arco-normal.wav,1,11,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222309_forte_arco-normal.wav,2,22,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_326515_pianissimo_arco-col-legno-battuto.wav,3,32,15,65,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_441409_fortissimo_arco-normal.wav,4,44,09,14,0.01,fortissimo,arco-normal,bowed,Dsmin7_119709_222309_326515_441409o.wav,Dsmin7_119709_222309_326515_441409o.wav
12,24,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_126309_forte_arco-normal.wav,1,12,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241709_mezzo-piano_arco-normal.wav,2,24,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_343609_forte_arco-normal.wav,3,34,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446513_forte_arco-normal.wav,4,44,13,65,0.01,forte,arco-normal,bowed,Dsmin7_126309_241709_343609_446513c.wav,Dsmin7_126309_241709_343609_446513c.wav
13,22,34,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_134409_forte_arco-normal.wav,1,13,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226309_forte_arco-normal.wav,2,22,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_341309_forte_arco-normal.wav,3,34,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443315_pianissimo_arco-col-legno-battuto.wav,4,44,15,33,0.01,pianissimo,arco-col-legno-battuto,col_legno,Dsmin7_134409_226309_341309_443315c.wav,Dsmin7_134409_226309_341309_443315c.wav
12,21,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123709_forte_arco-normal.wav,1,12,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215609_forte_arco-normal.wav,2,21,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330809_piano_arco-normal.wav,3,33,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432802_pianissimo_arco-normal.wav,4,43,02,28,0.01,pianissimo,arco-normal,bowed,Emin7_123709_215609_330809_432802c.wav,Emin7_123709_215609_330809_432802c.wav
12,24,35,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242409_forte_arco-normal.wav,2,24,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_356309_forte_arco-normal.wav,3,35,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459515_pianissimo_arco-col-legno-battuto.wav,4,45,15,95,0.01,pianissimo,arco-col-legno-battuto,col_legno,Emin7_127309_242409_356309_459515o.wav,Emin7_127309_242409_356309_459515o.wav
12,25,35,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254709_forte_arco-normal.wav,2,25,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_356412_forte_arco-normal.wav,3,35,12,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459617_mezzo-piano_non-vibrato.wav,4,45,17,96,0.01,mezzo-piano,non-vibrato,bowed,Emin7_127309_254709_356412_459617o.wav,Emin7_127309_254709_356412_459617o.wav
13,23,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_130709_forte_arco-normal.wav,1,13,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232804_fortissimo_arco-normal.wav,2,23,04,28,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_335319_piano_pizz-normal.wav,3,33,19,53,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_439519_piano_pizz-normal.wav,4,43,19,95,0.01,piano,pizz-normal,plucked,Emin7_130709_232804_335319_439519o.wav,Emin7_130709_232804_335319_439519o.wav
13,23,32,44,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_132709_forte_arco-normal.wav,1,13,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235309_forte_arco-normal.wav,2,23,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327609_forte_arco-normal.wav,3,32,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442609_forte_arco-normal.wav,4,44,09,26,0.01,forte,arco-normal,bowed,Emin7_132709_235309_327609_442609c.wav,Emin7_132709_235309_327609_442609c.wav
13,22,35,45,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_135709_forte_arco-normal.wav,1,13,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227709_forte_arco-normal.wav,2,22,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354315_pianissimo_arco-col-legno-battuto.wav,3,35,15,43,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_456409_forte_arco-normal.wav,4,45,09,64,0.01,forte,arco-normal,bowed,Emin7_135709_227709_354315_456409o.wav,Emin7_135709_227709_354315_456409o.wav
11,21,33,43,minor_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_116609_forte_arco-normal.wav,1,11,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219819_piano_pizz-normal.wav,2,21,19,98,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_333515_pianissimo_arco-col-legno-battuto.wav,3,33,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_436309_forte_arco-normal.wav,4,43,09,63,0.01,forte,arco-normal,bowed,Fmin7_116609_219819_333515_436309o.wav,Fmin7_116609_219819_333515_436309o.wav
