cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
11,22,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_114409_forte_arco-normal.wav,1,11,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227809_forte_arco-normal.wav,2,22,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_343409_forte_arco-normal.wav,3,34,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446309_forte_arco-normal.wav,4,44,09,63,0.01,forte,arco-normal,bowed,Bmaj7_114409_227809_343409_446309o.wav,Bmaj7_114409_227809_343409_446309o.wav
12,21,31,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122809_forte_arco-normal.wav,1,12,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214309_forte_arco-normal.wav,2,21,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_315309_forte_arco-normal.wav,3,31,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443803_piano_arco-normal.wav,4,44,03,38,0.01,piano,arco-normal,bowed,Bmaj7_122809_214309_315309_443803o.wav,Bmaj7_122809_214309_315309_443803o.wav
12,23,32,44,major_seventh,mezzo-piano,arco-minor-trill,solo_wavs/solo_cello/cello_120608_mezzo-piano_arco-minor-trill.wav,1,12,08,06,0.01,mezzo-piano,arco-minor-trill,bowed,solo_wavs/solo_viola/viola_235409_forte_arco-normal.wav,2,23,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327409_forte_arco-normal.wav,3,32,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440802_piano_arco-normal.wav,4,44,02,08,0.01,piano,arco-normal,bowed,Cmaj7_120608_235409_327409_440802o.wav,Cmaj7_120608_235409_327409_440802o.wav
12,24,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240709_forte_arco-normal.wav,2,24,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_356309_forte_arco-normal.wav,3,35,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459516_forte_arco-harmonic.wav,4,45,16,95,0.01,forte,arco-harmonic,harmonic,Cmaj7_127309_240709_356309_459516o.wav,Cmaj7_127309_240709_356309_459516o.wav
13,23,32,44,major_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_132502_pianissimo_arco-normal.wav,1,13,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_235509_forte_arco-normal.wav,2,23,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327409_forte_arco-normal.wav,3,32,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440802_piano_arco-normal.wav,4,44,02,08,0.01,piano,arco-normal,bowed,Cmaj7_132502_235509_327409_440802c.wav,Cmaj7_132502_235509_327409_440802c.wav
13,23,32,44,major_seventh,pianissimo,arco-col-legno-battuto,solo_wavs/solo_cello/cello_132615_pianissimo_arco-col-legno-battuto.wav,1,13,15,26,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_viola/viola_235809_forte_arco-normal.wav,2,23,09,58,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327809_forte_arco-normal.wav,3,32,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440401_fortissimo_arco-normal.wav,4,44,01,04,0.01,fortissimo,arco-normal,bowed,Cmaj7_132615_235809_327809_440401c.wav,Cmaj7_132615_235809_327809_440401c.wav
14,24,34,45,major_seventh,piano,arco-normal,solo_wavs/solo_cello/cello_140309_piano_arco-normal.wav,1,14,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_244418_forte_arco-normal.wav,2,24,18,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_347409_forte_arco-normal.wav,3,34,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451809_forte_arco-normal.wav,4,45,09,18,0.01,forte,arco-normal,bowed,Cmaj7_140309_244418_347409_451809o.wav,Cmaj7_140309_244418_347409_451809o.wav
10,22,32,42,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_105309_forte_arco-normal.wav,1,10,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221709_mezzo-piano_arco-normal.wav,2,22,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_324315_pianissimo_arco-col-legno-battuto.wav,3,32,15,43,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_428509_forte_arco-normal.wav,4,42,09,85,0.01,forte,arco-normal,bowed,Csmaj7_105309_221709_324315_428509o.wav,Csmaj7_105309_221709_324315_428509o.wav
11,22,32,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228508_piano_arco-minor-trill.wav,2,22,08,85,0.01,piano,arco-minor-trill,bowed,solo_wavs/solo_violin2/violin2_329515_pianissimo_arco-col-legno-battuto.wav,3,32,15,95,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_433802_pianissimo_arco-normal.wav,4,43,02,38,0.01,pianissimo,arco-normal,bowed,Csmaj7_112609_228508_329515_433802o.wav,Csmaj7_112609_228508_329515_433802o.wav
11,21,33,43,major_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_116502_pianissimo_arco-normal.wav,1,11,02,65,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_217609_forte_arco-normal.wav,2,21,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_333809_forte_arco-normal.wav,3,33,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_436409_forte_arco-normal.wav,4,43,09,64,0.01,forte,arco-normal,bowed,Csmaj7_116502_217609_333809_436409o.wav,Csmaj7_116502_217609_333809_436409o.wav
12,22,32,44,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_121409_fortissimo_arco-normal.wav,1,12,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_224419_piano_pizz-normal.wav,2,22,19,44,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_328509_forte_arco-normal.wav,3,32,09,85,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441609_forte_arco-normal.wav,4,44,09,16,0.01,forte,arco-normal,bowed,Csmaj7_121409_224419_328509_441609o.wav,Csmaj7_121409_224419_328509_441609o.wav
12,22,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229409_forte_arco-normal.wav,2,22,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345309_forte_arco-normal.wav,3,34,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448509_forte_arco-normal.wav,4,44,09,85,0.01,forte,arco-normal,bowed,Csmaj7_128709_229409_345309_448509o.wav,Csmaj7_128709_229409_345309_448509o.wav
12,22,33,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229819_piano_pizz-normal.wav,2,22,19,98,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_333614_fortissimo_arco-tremolo.wav,3,33,14,36,0.01,fortissimo,arco-tremolo,bowed,solo_wavs/solo_violin1/violin1_436401_forte_arco-normal.wav,4,43,01,64,0.01,forte,arco-normal,bowed,Csmaj7_128709_229819_333614_436401c.wav,Csmaj7_128709_229819_333614_436401c.wav
12,23,33,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_129409_forte_arco-normal.wav,1,12,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233809_forte_arco-normal.wav,2,23,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_336609_forte_arco-normal.wav,3,33,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440421_fortissimo_natural-harmonic.wav,4,44,21,04,0.01,fortissimo,natural-harmonic,harmonic,Csmaj7_129409_233809_336609_440421c.wav,Csmaj7_129409_233809_336609_440421c.wav
10,22,33,43,major_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_101502_pianissimo_arco-normal.wav,1,10,02,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_229409_forte_arco-normal.wav,2,22,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330409_fortissimo_arco-normal.wav,3,33,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434509_forte_arco-normal.wav,4,43,09,45,0.01,forte,arco-normal,bowed,Dmaj7_101502_229409_330409_434509o.wav,Dmaj7_101502_229409_330409_434509o.wav
11,22,33,43,major_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_113502_pianissimo_arco-normal.wav,1,11,02,35,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_229409_forte_arco-normal.wav,2,22,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330509_mezzo-forte_arco-normal.wav,3,33,09,05,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434709_forte_arco-normal.wav,4,43,09,47,0.01,forte,arco-normal,bowed,Dmaj7_113502_229409_330509_434709c.wav,Dmaj7_113502_229409_330509_434709c.wav
11,22,31,42,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_118309_forte_arco-normal.wav,1,11,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222421_forte_natural-harmonic.wav,2,22,21,24,0.01,forte,natural-harmonic,harmonic,solo_wavs/solo_violin2/violin2_313309_forte_arco-normal.wav,3,31,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429617_mezzo-piano_non-vibrato.wav,4,42,17,96,0.01,mezzo-piano,non-vibrato,bowed,Dmaj7_118309_222421_313309_429617c.wav,Dmaj7_118309_222421_313309_429617c.wav
12,21,32,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122709_forte_arco-normal.wav,1,12,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213609_forte_arco-normal.wav,2,21,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329321_forte_natural-harmonic.wav,3,32,21,93,0.01,forte,natural-harmonic,harmonic,solo_wavs/solo_violin1/violin1_430802_piano_arco-normal.wav,4,43,02,08,0.01,piano,arco-normal,bowed,Dmaj7_122709_213609_329321_430802c.wav,Dmaj7_122709_213609_329321_430802c.wav
12,23,33,42,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_129309_forte_arco-normal.wav,1,12,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_230809_piano_arco-normal.wav,2,23,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_334809_forte_arco-normal.wav,3,33,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425309_forte_arco-normal.wav,4,42,09,53,0.01,forte,arco-normal,bowed,Dmaj7_129309_230809_334809_425309c.wav,Dmaj7_129309_230809_334809_425309c.wav
14,24,35,44,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_242819_piano_pizz-normal.wav,2,24,19,28,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_358609_forte_arco-normal.wav,3,35,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449509_forte_arco-normal.wav,4,44,09,95,0.01,forte,arco-normal,bowed,Dmaj7_141409_242819_358609_449509o.wav,Dmaj7_141409_242819_358609_449509o.wav
11,21,32,41,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_118409_forte_arco-normal.wav,1,11,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219506_mezzo-piano_arco-normal.wav,2,21,06,95,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_323809_forte_arco-normal.wav,3,32,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414409_forte_arco-normal.wav,4,41,09,44,0.01,forte,arco-normal,bowed,Dsmaj7_118409_219506_323809_414409c.wav,Dsmaj7_118409_219506_323809_414409c.wav
11,22,31,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119709_forte_arco-normal.wav,1,11,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223819_piano_pizz-normal.wav,2,22,19,38,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_314309_forte_arco-normal.wav,3,31,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430309_piano_arco-normal.wav,4,43,09,03,0.01,piano,arco-normal,bowed,Dsmaj7_119709_223819_314309_430309c.wav,Dsmaj7_119709_223819_314309_430309c.wav
12,21,33,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123309_forte_arco-normal.wav,1,12,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214421_forte_natural-harmonic.wav,2,21,21,44,0.01,forte,natural-harmonic,harmonic,solo_wavs/solo_violin2/violin2_330309_piano_arco-normal.wav,3,33,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443315_pianissimo_arco-col-legno-battuto.wav,4,44,15,33,0.01,pianissimo,arco-col-legno-battuto,col_legno,Dsmaj7_123309_214421_330309_443315o.wav,Dsmaj7_123309_214421_330309_443315o.wav
12,21,33,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123609_forte_arco-normal.wav,1,12,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214409_forte_arco-normal.wav,2,21,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330802_piano_arco-normal.wav,3,33,02,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431309_forte_arco-normal.wav,4,43,09,13,0.01,forte,arco-normal,bowed,Dsmaj7_123609_214409_330802_431309c.wav,Dsmaj7_123609_214409_330802_431309c.wav
12,21,33,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123609_forte_arco-normal.wav,1,12,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214515_pianissimo_arco-col-legno-battuto.wav,2,21,15,45,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin2/violin2_330509_mezzo-forte_arco-normal.wav,3,33,09,05,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443819_piano_pizz-normal.wav,4,44,19,38,0.01,piano,pizz-normal,plucked,Dsmaj7_123609_214515_330509_443819o.wav,Dsmaj7_123609_214515_330509_443819o.wav
12,21,33,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123609_forte_arco-normal.wav,1,12,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214809_forte_arco-normal.wav,2,21,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_330617_mezzo-piano_non-vibrato.wav,3,33,17,06,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin1/violin1_443519_piano_pizz-normal.wav,4,44,19,35,0.01,piano,pizz-normal,plucked,Dsmaj7_123609_214809_330617_443519o.wav,Dsmaj7_123609_214809_330617_443519o.wav
13,23,33,42,major_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_231409_fortissimo_arco-normal.wav,2,23,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_335319_piano_pizz-normal.wav,3,33,19,53,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_426809_forte_arco-normal.wav,4,42,09,68,0.01,forte,arco-normal,bowed,Dsmaj7_130609_231409_335319_426809c.wav,Dsmaj7_130609_231409_335319_426809c.wav
13,23,32,44,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_131409_fortissimo_arco-normal.wav,1,13,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_235617_mezzo-piano_non-vibrato.wav,2,23,17,56,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin2/violin2_326609_forte_arco-normal.wav,3,32,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442509_forte_arco-normal.wav,4,44,09,25,0.01,forte,arco-normal,bowed,Dsmaj7_131409_235617_326609_442509c.wav,Dsmaj7_131409_235617_326609_442509c.wav
13,22,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_135309_forte_arco-normal.wav,1,13,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226709_forte_arco-normal.wav,2,22,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_342309_forte_arco-normal.wav,3,34,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443315_pianissimo_arco-col-legno-battuto.wav,4,44,15,33,0.01,pianissimo,arco-col-legno-battuto,col_legno,Dsmaj7_135309_226709_342309_443315c.wav,Dsmaj7_135309_226709_342309_443315c.wav
14,24,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_142309_forte_arco-normal.wav,1,14,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_359709_forte_arco-normal.wav,3,35,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450513_mezzo-forte_arco-normal.wav,4,45,13,05,0.01,mezzo-forte,arco-normal,bowed,Dsmaj7_142309_243709_359709_450513o.wav,Dsmaj7_142309_243709_359709_450513o.wav
11,23,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115309_forte_arco-normal.wav,1,11,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231609_forte_arco-normal.wav,2,23,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344811_forte_arco-sul-tasto.wav,3,34,11,48,0.01,forte,arco-sul-tasto,bowed,solo_wavs/solo_violin1/violin1_448702_pianissimo_arco-normal.wav,4,44,02,87,0.01,pianissimo,arco-normal,bowed,Emaj7_115309_231609_344811_448702o.wav,Emaj7_115309_231609_344811_448702o.wav
13,23,33,43,major_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131606_mezzo-piano_arco-normal.wav,1,13,06,16,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_232804_fortissimo_arco-normal.wav,2,23,04,28,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_336809_forte_arco-normal.wav,3,33,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439618_forte_arco-normal.wav,4,43,18,96,0.01,forte,arco-normal,bowed,Emaj7_131606_232804_336809_439618o.wav,Emaj7_131606_232804_336809_439618o.wav
