cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
12,24,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242819_piano_pizz-normal.wav,2,24,19,28,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_345709_forte_arco-normal.wav,3,34,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449513_forte_arco-normal.wav,4,44,13,95,0.01,forte,arco-normal,bowed,Bm7b5_127309_242819_345709_449513o.wav,Bm7b5_127309_242819_345709_449513o.wav
12,24,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242609_forte_arco-normal.wav,2,24,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345401_forte_arco-normal.wav,3,34,01,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449513_forte_arco-normal.wav,4,44,13,95,0.01,forte,arco-normal,bowed,Bm7b5_127409_242609_345401_449513o.wav,Bm7b5_127409_242609_345401_449513o.wav
13,23,32,43,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_130709_forte_arco-normal.wav,1,13,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233819_piano_pizz-normal.wav,2,23,19,38,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_325509_forte_arco-normal.wav,3,32,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439314_fortissimo_arco-tremolo.wav,4,43,14,93,0.01,fortissimo,arco-tremolo,bowed,Bm7b5_130709_233819_325509_439314o.wav,Bm7b5_130709_233819_325509_439314o.wav
13,24,33,43,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_130709_forte_arco-normal.wav,1,13,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_337409_forte_arco-normal.wav,3,33,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439702_pianissimo_arco-normal.wav,4,43,02,97,0.01,pianissimo,arco-normal,bowed,Bm7b5_130709_245709_337409_439702o.wav,Bm7b5_130709_245709_337409_439702o.wav
14,24,34,45,half_diminished_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_142502_pianissimo_arco-normal.wav,1,14,02,25,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_245506_mezzo-piano_arco-normal.wav,2,24,06,55,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_349803_piano_arco-normal.wav,3,34,03,98,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451709_mezzo-piano_arco-normal.wav,4,45,09,17,0.01,mezzo-piano,arco-normal,bowed,Bm7b5_142502_245506_349803_451709o.wav,Bm7b5_142502_245506_349803_451709o.wav
11,21,33,42,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_116309_forte_arco-normal.wav,1,11,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219409_forte_arco-normal.wav,2,21,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_334409_forte_arco-normal.wav,3,33,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426803_piano_arco-normal.wav,4,42,03,68,0.01,piano,arco-normal,bowed,Cm7b5_116309_219409_334409_426803o.wav,Cm7b5_116309_219409_334409_426803o.wav
12,21,32,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122609_forte_arco-normal.wav,1,12,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214819_piano_pizz-normal.wav,2,21,19,48,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_328609_forte_arco-normal.wav,3,32,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443409_forte_arco-normal.wav,4,44,09,34,0.01,forte,arco-normal,bowed,Cm7b5_122609_214819_328609_443409o.wav,Cm7b5_122609_214819_328609_443409o.wav
12,25,35,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_126309_forte_arco-normal.wav,1,12,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252709_forte_arco-normal.wav,2,25,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_355709_forte_arco-normal.wav,3,35,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458816_forte_arco-harmonic.wav,4,45,16,88,0.01,forte,arco-harmonic,harmonic,Cm7b5_126309_252709_355709_458816o.wav,Cm7b5_126309_252709_355709_458816o.wav
13,23,32,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_131609_forte_arco-normal.wav,1,13,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234418_forte_arco-normal.wav,2,23,18,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_326510_mezzo-forte_arco-sul-ponticello.wav,3,32,10,65,0.01,mezzo-forte,arco-sul-ponticello,bowed,solo_wavs/solo_violin1/violin1_440409_fortissimo_arco-normal.wav,4,44,09,04,0.01,fortissimo,arco-normal,bowed,Cm7b5_131609_234418_326510_440409c.wav,Cm7b5_131609_234418_326510_440409c.wav
13,23,32,44,half_diminished_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_326609_forte_arco-normal.wav,3,32,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440421_fortissimo_natural-harmonic.wav,4,44,21,04,0.01,fortissimo,natural-harmonic,harmonic,Cm7b5_131709_234609_326609_440421c.wav,Cm7b5_131709_234609_326609_440421c.wav
10,22,33,43,half_diminished_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_103502_pianissimo_arco-normal.wav,1,10,02,35,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_229309_forte_arco-normal.wav,2,22,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_332802_pianissimo_arco-normal.wav,3,33,02,28,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435819_piano_pizz-normal.wav,4,43,19,58,0.01,piano,pizz-normal,plucked,Csm7b5_103502_229309_332802_435819o.wav,Csm7b5_103502_229309_332802_435819o.wav
11,22,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115709_forte_arco-normal.wav,1,11,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229809_forte_arco-normal.wav,2,22,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344819_piano_pizz-normal.wav,3,34,19,48,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_447709_forte_arco-normal.wav,4,44,09,77,0.01,forte,arco-normal,bowed,Csm7b5_115709_229809_344819_447709o.wav,Csm7b5_115709_229809_344819_447709o.wav
12,22,31,42,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_120709_forte_arco-normal.wav,1,12,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223409_forte_arco-normal.wav,2,22,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_315409_forte_arco-normal.wav,3,31,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429814_fortissimo_arco-tremolo.wav,4,42,14,98,0.01,fortissimo,arco-tremolo,bowed,Csm7b5_120709_223409_315409_429814c.wav,Csm7b5_120709_223409_315409_429814c.wav
12,24,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241409_fortissimo_arco-normal.wav,2,24,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344409_forte_arco-normal.wav,3,34,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447509_forte_arco-normal.wav,4,44,09,75,0.01,forte,arco-normal,bowed,Csm7b5_127409_241409_344409_447509c.wav,Csm7b5_127409_241409_344409_447509c.wav
12,24,34,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241513_pianissimo_arco-normal.wav,2,24,13,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344409_forte_arco-normal.wav,3,34,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459314_fortissimo_arco-tremolo.wav,4,45,14,93,0.01,fortissimo,arco-tremolo,bowed,Csm7b5_127609_241513_344409_459314o.wav,Csm7b5_127609_241513_344409_459314o.wav
12,24,35,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241609_forte_arco-normal.wav,2,24,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_356709_forte_arco-normal.wav,3,35,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459519_piano_pizz-normal.wav,4,45,19,95,0.01,piano,pizz-normal,plucked,Csm7b5_127609_241609_356709_459519o.wav,Csm7b5_127609_241609_356709_459519o.wav
12,23,33,43,half_diminished_seventh,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_129617_mezzo-piano_non-vibrato.wav,1,12,17,96,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_232409_forte_arco-normal.wav,2,23,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_335509_forte_arco-normal.wav,3,33,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439703_piano_arco-normal.wav,4,43,03,97,0.01,piano,arco-normal,bowed,Csm7b5_129617_232409_335509_439703o.wav,Csm7b5_129617_232409_335509_439703o.wav
13,23,32,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_132609_forte_arco-normal.wav,1,13,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235509_forte_arco-normal.wav,2,23,09,55,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327811_forte_arco-sul-tasto.wav,3,32,11,78,0.01,forte,arco-sul-tasto,bowed,solo_wavs/solo_violin1/violin1_441609_forte_arco-normal.wav,4,44,09,16,0.01,forte,arco-normal,bowed,Csm7b5_132609_235509_327811_441609c.wav,Csm7b5_132609_235509_327811_441609c.wav
13,22,34,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_135709_forte_arco-normal.wav,1,13,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227809_forte_arco-normal.wav,2,22,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_341409_fortissimo_arco-normal.wav,3,34,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456709_forte_arco-normal.wav,4,45,09,67,0.01,forte,arco-normal,bowed,Csm7b5_135709_227809_341409_456709o.wav,Csm7b5_135709_227809_341409_456709o.wav
11,22,32,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221809_forte_arco-normal.wav,2,22,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_324811_forte_arco-sul-tasto.wav,3,32,11,48,0.01,forte,arco-sul-tasto,bowed,solo_wavs/solo_violin1/violin1_440802_piano_arco-normal.wav,4,44,02,08,0.01,piano,arco-normal,bowed,Dm7b5_118609_221809_324811_440802o.wav,Dm7b5_118609_221809_324811_440802o.wav
13,23,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_133309_forte_arco-normal.wav,1,13,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236609_forte_arco-normal.wav,2,23,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340509_mezzo-forte_arco-normal.wav,3,34,09,05,0.01,mezzo-forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442309_forte_arco-normal.wav,4,44,09,23,0.01,forte,arco-normal,bowed,Dm7b5_133309_236609_340509_442309c.wav,Dm7b5_133309_236609_340509_442309c.wav
13,23,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_133609_forte_arco-normal.wav,1,13,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236609_forte_arco-normal.wav,2,23,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340421_fortissimo_natural-harmonic.wav,3,34,21,04,0.01,fortissimo,natural-harmonic,harmonic,solo_wavs/solo_violin1/violin1_442712_forte_arco-normal.wav,4,44,12,27,0.01,forte,arco-normal,bowed,Dm7b5_133609_236609_340421_442712c.wav,Dm7b5_133609_236609_340421_442712c.wav
13,24,35,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_136609_forte_arco-normal.wav,1,13,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240709_forte_arco-normal.wav,2,24,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354309_forte_arco-normal.wav,3,35,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_457816_forte_arco-harmonic.wav,4,45,16,78,0.01,forte,arco-harmonic,harmonic,Dm7b5_136609_240709_354309_457816o.wav,Dm7b5_136609_240709_354309_457816o.wav
14,24,34,45,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_142609_forte_arco-normal.wav,1,14,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_348819_piano_pizz-normal.wav,3,34,19,88,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_452109_forte_arco-normal.wav,4,45,09,21,0.01,forte,arco-normal,bowed,Dm7b5_142609_245709_348819_452109c.wav,Dm7b5_142609_245709_348819_452109c.wav
10,22,31,42,half_diminished_seventh,pianissimo,arco-normal,solo_wavs/solo_cello/cello_107502_pianissimo_arco-normal.wav,1,10,02,75,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_222409_forte_arco-normal.wav,2,22,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_313709_forte_arco-normal.wav,3,31,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429803_piano_arco-normal.wav,4,42,03,98,0.01,piano,arco-normal,bowed,Dsm7b5_107502_222409_313709_429803o.wav,Dsm7b5_107502_222409_313709_429803o.wav
10,22,31,42,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_107809_forte_arco-normal.wav,1,10,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222617_mezzo-piano_non-vibrato.wav,2,22,17,26,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin2/violin2_313709_forte_arco-normal.wav,3,31,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429703_piano_arco-normal.wav,4,42,03,97,0.01,piano,arco-normal,bowed,Dsm7b5_107809_222617_313709_429703o.wav,Dsm7b5_107809_222617_313709_429703o.wav
13,22,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_134709_forte_arco-normal.wav,1,13,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225709_forte_arco-normal.wav,2,22,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_341819_piano_pizz-normal.wav,3,34,19,18,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin1/violin1_443709_forte_arco-normal.wav,4,44,09,37,0.01,forte,arco-normal,bowed,Dsm7b5_134709_225709_341819_443709c.wav,Dsm7b5_134709_225709_341819_443709c.wav
12,21,33,43,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123709_forte_arco-normal.wav,1,12,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214419_piano_pizz-normal.wav,2,21,19,44,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_330515_mezzo-forte_arco-col-legno-battuto.wav,3,33,15,05,0.01,mezzo-forte,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin1/violin1_432702_pianissimo_arco-normal.wav,4,43,02,27,0.01,pianissimo,arco-normal,bowed,Em7b5_123709_214419_330515_432702c.wav,Em7b5_123709_214419_330515_432702c.wav
12,21,33,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_124309_forte_arco-normal.wav,1,12,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215419_piano_pizz-normal.wav,2,21,19,54,0.01,piano,pizz-normal,plucked,solo_wavs/solo_violin2/violin2_331409_fortissimo_arco-normal.wav,3,33,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_445709_forte_arco-normal.wav,4,44,09,57,0.01,forte,arco-normal,bowed,Fm7b5_124309_215419_331409_445709o.wav,Fm7b5_124309_215419_331409_445709o.wav
12,21,33,43,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_124609_forte_arco-normal.wav,1,12,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215515_pianissimo_arco-col-legno-battuto.wav,2,21,15,55,0.01,pianissimo,arco-col-legno-battuto,col_legno,solo_wavs/solo_violin2/violin2_331509_pianissimo_arco-normal.wav,3,33,09,15,0.01,pianissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433515_pianissimo_arco-col-legno-battuto.wav,4,43,15,35,0.01,pianissimo,arco-col-legno-battuto,col_legno,Fm7b5_124609_215515_331509_433515c.wav,Fm7b5_124609_215515_331509_433515c.wav
12,24,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243513_forte_arco-normal.wav,2,24,13,35,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345709_forte_arco-normal.wav,3,34,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448513_forte_arco-normal.wav,4,44,13,85,0.01,forte,arco-normal,bowed,Fm7b5_127409_243513_345709_448513c.wav,Fm7b5_127409_243513_345709_448513c.wav
12,24,34,44,half_diminished_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127409_forte_arco-normal.wav,1,12,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243809_forte_arco-normal.wav,2,24,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345409_forte_arco-normal.wav,3,34,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448702_pianissimo_arco-normal.wav,4,44,02,87,0.01,pianissimo,arco-normal,bowed,Fm7b5_127409_243809_345409_448702c.wav,Fm7b5_127409_243809_345409_448702c.wav
