cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
14,23,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238309_forte_arco-normal.wav,2,23,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_465309_forte_arco-normal.wav,3,46,09,53,0.01,forte,arco-normal,bowed,Asmin145309_238309_465309o.wav,Asmin145309_238309_465309o.wav
12,21,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_122409_forte_arco-normal.wav,1,12,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215409_forte_arco-normal.wav,2,21,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442409_forte_arco-normal.wav,3,44,09,24,0.01,forte,arco-normal,bowed,Bmin122409_215409_442409o.wav,Bmin122409_215409_442409o.wav
13,23,42,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427609_forte_arco-normal.wav,3,42,09,76,0.01,forte,arco-normal,bowed,Bmin130609_234609_427609c.wav,Bmin130609_234609_427609c.wav
13,25,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_139709_forte_arco-normal.wav,1,13,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254709_forte_arco-normal.wav,2,25,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458709_forte_arco-normal.wav,3,45,09,87,0.01,forte,arco-normal,bowed,Bmin139709_254709_458709c.wav,Bmin139709_254709_458709c.wav
14,23,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_146709_forte_arco-normal.wav,1,14,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239709_forte_arco-normal.wav,2,23,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_454709_forte_arco-normal.wav,3,45,09,47,0.01,forte,arco-normal,bowed,Bmin146709_239709_454709c.wav,Bmin146709_239709_454709c.wav
10,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_107309_forte_arco-normal.wav,1,10,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223309_forte_arco-normal.wav,2,22,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428309_forte_arco-normal.wav,3,42,09,83,0.01,forte,arco-normal,bowed,Cmin107309_223309_428309o.wav,Cmin107309_223309_428309o.wav
11,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_116309_forte_arco-normal.wav,1,11,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_219309_forte_arco-normal.wav,2,21,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435309_forte_arco-normal.wav,3,43,09,53,0.01,forte,arco-normal,bowed,Cmin116309_219309_435309o.wav,Cmin116309_219309_435309o.wav
11,23,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235309_forte_arco-normal.wav,2,23,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440309_piano_arco-normal.wav,3,44,09,03,0.01,piano,arco-normal,bowed,Cmin119309_235309_440309o.wav,Cmin119309_235309_440309o.wav
12,22,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_123809_forte_arco-normal.wav,1,12,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228809_forte_arco-normal.wav,2,22,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443809_forte_arco-normal.wav,3,44,09,38,0.01,forte,arco-normal,bowed,Cmin123809_228809_443809o.wav,Cmin123809_228809_443809o.wav
12,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_128409_forte_arco-normal.wav,1,12,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447409_forte_arco-normal.wav,3,44,09,74,0.01,forte,arco-normal,bowed,Cmin128409_243409_447409o.wav,Cmin128409_243409_447409o.wav
12,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447709_forte_arco-normal.wav,3,44,09,77,0.01,forte,arco-normal,bowed,Cmin128709_243709_447709o.wav,Cmin128709_243709_447709o.wav
14,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_143709_forte_arco-normal.wav,1,14,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247709_forte_arco-normal.wav,2,24,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452709_forte_arco-normal.wav,3,45,09,27,0.01,forte,arco-normal,bowed,Cmin143709_247709_452709c.wav,Cmin143709_247709_452709c.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_143709_forte_arco-normal.wav,1,14,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_259709_forte_arco-normal.wav,2,25,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464709_forte_arco-normal.wav,3,46,09,47,0.01,forte,arco-normal,bowed,Cmin143709_259709_464709o.wav,Cmin143709_259709_464709o.wav
15,25,47,minor,forte,arco-normal,solo_wavs/solo_cello/cello_152309_forte_arco-normal.wav,1,15,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255309_forte_arco-normal.wav,2,25,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471309_forte_arco-normal.wav,3,47,09,13,0.01,forte,arco-normal,bowed,Cmin152309_255309_471309o.wav,Cmin152309_255309_471309o.wav
15,25,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_152709_forte_arco-normal.wav,1,15,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459709_forte_arco-normal.wav,3,45,09,97,0.01,forte,arco-normal,bowed,Cmin152709_255709_459709c.wav,Cmin152709_255709_459709c.wav
10,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_108309_forte_arco-normal.wav,1,10,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224309_forte_arco-normal.wav,2,22,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429309_forte_arco-normal.wav,3,42,09,93,0.01,forte,arco-normal,bowed,Csmin108309_224309_429309o.wav,Csmin108309_224309_429309o.wav
11,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_112709_forte_arco-normal.wav,1,11,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_217709_forte_arco-normal.wav,2,21,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432709_forte_arco-normal.wav,3,43,09,27,0.01,forte,arco-normal,bowed,Csmin112709_217709_432709o.wav,Csmin112709_217709_432709o.wav
12,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_129709_forte_arco-normal.wav,1,12,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244709_forte_arco-normal.wav,2,24,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448709_forte_arco-normal.wav,3,44,09,87,0.01,forte,arco-normal,bowed,Csmin129709_244709_448709o.wav,Csmin129709_244709_448709o.wav
13,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_132409_forte_arco-normal.wav,1,13,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248409_forte_arco-normal.wav,2,24,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453409_forte_arco-normal.wav,3,45,09,34,0.01,forte,arco-normal,bowed,Csmin132409_248409_453409o.wav,Csmin132409_248409_453409o.wav
14,24,46,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_244409_forte_arco-normal.wav,2,24,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460409_fortissimo_arco-normal.wav,3,46,09,04,0.01,fortissimo,arco-normal,bowed,Csmin141409_244409_460409o.wav,Csmin141409_244409_460409o.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_148309_forte_arco-normal.wav,1,14,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253309_forte_arco-normal.wav,2,25,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468309_forte_arco-normal.wav,3,46,09,83,0.01,forte,arco-normal,bowed,Csmin148309_253309_468309o.wav,Csmin148309_253309_468309o.wav
14,25,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_148609_forte_arco-normal.wav,1,14,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253609_forte_arco-normal.wav,2,25,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456609_forte_arco-normal.wav,3,45,09,66,0.01,forte,arco-normal,bowed,Csmin148609_253609_456609c.wav,Csmin148609_253609_456609c.wav
13,24,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_130709_forte_arco-normal.wav,1,13,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437709_forte_arco-normal.wav,3,43,09,77,0.01,forte,arco-normal,bowed,Dmin130709_245709_437709o.wav,Dmin130709_245709_437709o.wav
11,21,43,minor,piano,arco-normal,solo_wavs/solo_cello/cello_110809_piano_arco-normal.wav,1,11,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_214809_forte_arco-normal.wav,2,21,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431809_forte_arco-normal.wav,3,43,09,18,0.01,forte,arco-normal,bowed,Dsmin110809_214809_431809o.wav,Dsmin110809_214809_431809o.wav
11,23,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_114609_forte_arco-normal.wav,1,11,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231609_forte_arco-normal.wav,2,23,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446609_forte_arco-normal.wav,3,44,09,66,0.01,forte,arco-normal,bowed,Dsmin114609_231609_446609o.wav,Dsmin114609_231609_446609o.wav
12,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_122309_forte_arco-normal.wav,1,12,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214309_forte_arco-normal.wav,2,21,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431309_forte_arco-normal.wav,3,43,09,13,0.01,forte,arco-normal,bowed,Dsmin122309_214309_431309c.wav,Dsmin122309_214309_431309c.wav
12,21,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_122709_forte_arco-normal.wav,1,12,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214709_forte_arco-normal.wav,2,21,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431709_mezzo-piano_arco-normal.wav,3,43,09,17,0.01,mezzo-piano,arco-normal,bowed,Dsmin122709_214709_431709c.wav,Dsmin122709_214709_431709c.wav
13,24,43,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_131409_fortissimo_arco-normal.wav,1,13,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438409_forte_arco-normal.wav,3,43,09,84,0.01,forte,arco-normal,bowed,Dsmin131409_246409_438409o.wav,Dsmin131409_246409_438409o.wav
13,23,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_134709_forte_arco-normal.wav,1,13,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238709_forte_arco-normal.wav,2,23,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455709_forte_arco-normal.wav,3,45,09,57,0.01,forte,arco-normal,bowed,Dsmin134709_238709_455709o.wav,Dsmin134709_238709_455709o.wav
14,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450409_fortissimo_arco-normal.wav,3,45,09,04,0.01,fortissimo,arco-normal,bowed,Dsmin143409_246409_450409o.wav,Dsmin143409_246409_450409o.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_146309_forte_arco-normal.wav,1,14,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250309_piano_arco-normal.wav,2,25,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467309_forte_arco-normal.wav,3,46,09,73,0.01,forte,arco-normal,bowed,Dsmin146309_250309_467309o.wav,Dsmin146309_250309_467309o.wav
12,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244609_forte_arco-normal.wav,2,24,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459609_forte_arco-normal.wav,3,45,09,96,0.01,forte,arco-normal,bowed,Emin127609_244609_459609o.wav,Emin127609_244609_459609o.wav
13,25,47,minor,forte,arco-normal,solo_wavs/solo_cello/cello_139409_forte_arco-normal.wav,1,13,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_256409_forte_arco-normal.wav,2,25,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471409_fortissimo_arco-normal.wav,3,47,09,14,0.01,fortissimo,arco-normal,bowed,Emin139409_256409_471409o.wav,Emin139409_256409_471409o.wav
14,24,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_144409_forte_arco-normal.wav,1,14,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247409_forte_arco-normal.wav,2,24,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439409_forte_arco-normal.wav,3,43,09,94,0.01,forte,arco-normal,bowed,Emin144409_247409_439409c.wav,Emin144409_247409_439409c.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_147309_forte_arco-normal.wav,1,14,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_251309_forte_arco-normal.wav,2,25,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468309_forte_arco-normal.wav,3,46,09,83,0.01,forte,arco-normal,bowed,Emin147309_251309_468309o.wav,Emin147309_251309_468309o.wav
14,25,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_147409_forte_arco-normal.wav,1,14,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_251409_fortissimo_arco-normal.wav,2,25,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468409_forte_arco-normal.wav,3,46,09,84,0.01,forte,arco-normal,bowed,Emin147409_251409_468409o.wav,Emin147409_251409_468409o.wav
14,23,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_147609_forte_arco-normal.wav,1,14,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239609_forte_arco-normal.wav,2,23,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456609_forte_arco-normal.wav,3,45,09,66,0.01,forte,arco-normal,bowed,Emin147609_239609_456609c.wav,Emin147609_239609_456609c.wav
11,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_116709_forte_arco-normal.wav,1,11,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221709_mezzo-piano_arco-normal.wav,2,22,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424709_forte_arco-normal.wav,3,42,09,47,0.01,forte,arco-normal,bowed,Fmin116709_221709_424709c.wav,Fmin116709_221709_424709c.wav
13,24,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_133409_forte_arco-normal.wav,1,13,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248409_forte_arco-normal.wav,2,24,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452409_forte_arco-normal.wav,3,45,09,24,0.01,forte,arco-normal,bowed,Fmin133409_248409_452409o.wav,Fmin133409_248409_452409o.wav
14,24,46,minor,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_245409_forte_arco-normal.wav,2,24,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_460409_fortissimo_arco-normal.wav,3,46,09,04,0.01,fortissimo,arco-normal,bowed,Fmin140409_245409_460409o.wav,Fmin140409_245409_460409o.wav
14,24,44,minor,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_245609_forte_arco-normal.wav,2,24,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448609_forte_arco-normal.wav,3,44,09,86,0.01,forte,arco-normal,bowed,Fmin140609_245609_448609c.wav,Fmin140609_245609_448609c.wav
14,24,46,minor,forte,arco-normal,solo_wavs/solo_cello/cello_145609_forte_arco-normal.wav,1,14,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248609_forte_arco-normal.wav,2,24,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464609_forte_arco-normal.wav,3,46,09,46,0.01,forte,arco-normal,bowed,Fmin145609_248609_464609o.wav,Fmin145609_248609_464609o.wav
10,22,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_101309_forte_arco-normal.wav,1,10,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229309_forte_arco-normal.wav,2,22,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434309_forte_arco-normal.wav,3,43,09,43,0.01,forte,arco-normal,bowed,Fsmin101309_229309_434309o.wav,Fsmin101309_229309_434309o.wav
10,22,43,minor,forte,arco-normal,solo_wavs/solo_cello/cello_101609_forte_arco-normal.wav,1,10,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229609_forte_arco-normal.wav,2,22,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434609_forte_arco-normal.wav,3,43,09,46,0.01,forte,arco-normal,bowed,Fsmin101609_229609_434609o.wav,Fsmin101609_229609_434609o.wav
11,22,42,minor,forte,arco-normal,solo_wavs/solo_cello/cello_117809_forte_arco-normal.wav,1,11,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222809_forte_arco-normal.wav,2,22,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425809_forte_arco-normal.wav,3,42,09,58,0.01,forte,arco-normal,bowed,Fsmin117809_222809_425809o.wav,Fsmin117809_222809_425809o.wav
12,21,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_122309_forte_arco-normal.wav,1,12,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213309_forte_arco-normal.wav,2,21,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441309_forte_arco-normal.wav,3,44,09,13,0.01,forte,arco-normal,bowed,Fsmin122309_213309_441309o.wav,Fsmin122309_213309_441309o.wav
12,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_125309_forte_arco-normal.wav,1,12,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241309_forte_arco-normal.wav,2,24,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446309_forte_arco-normal.wav,3,44,09,63,0.01,forte,arco-normal,bowed,Fsmin125309_241309_446309c.wav,Fsmin125309_241309_446309c.wav
12,24,44,minor,forte,arco-normal,solo_wavs/solo_cello/cello_125609_forte_arco-normal.wav,1,12,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241609_forte_arco-normal.wav,2,24,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446609_forte_arco-normal.wav,3,44,09,66,0.01,forte,arco-normal,bowed,Fsmin125609_241609_446609c.wav,Fsmin125609_241609_446609c.wav
13,25,45,minor,forte,arco-normal,solo_wavs/solo_cello/cello_137309_forte_arco-normal.wav,1,13,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253309_forte_arco-normal.wav,2,25,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458309_forte_arco-normal.wav,3,45,09,83,0.01,forte,arco-normal,bowed,Fsmin137309_253309_458309c.wav,Fsmin137309_253309_458309c.wav
