cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
12,22,44,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_121309_forte_arco-normal.wav,1,12,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225309_forte_arco-normal.wav,2,22,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441309_forte_arco-normal.wav,3,44,09,13,0.01,forte,arco-normal,bowed,Csaug121309_225309_441309o.wav,Csaug121309_225309_441309o.wav
14,23,46,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237309_forte_arco-normal.wav,2,23,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_465309_forte_arco-normal.wav,3,46,09,53,0.01,forte,arco-normal,bowed,Csaug145309_237309_465309o.wav,Csaug145309_237309_465309o.wav
11,21,43,augmented,fortissimo,arco-normal,solo_wavs/solo_cello/cello_110409_fortissimo_arco-normal.wav,1,11,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_214409_forte_arco-normal.wav,2,21,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430409_fortissimo_arco-normal.wav,3,43,09,04,0.01,fortissimo,arco-normal,bowed,Daug110409_214409_430409o.wav,Daug110409_214409_430409o.wav
11,23,44,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_114709_forte_arco-normal.wav,1,11,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_230709_forte_arco-normal.wav,2,23,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446709_forte_arco-normal.wav,3,44,09,67,0.01,forte,arco-normal,bowed,Daug114709_230709_446709o.wav,Daug114709_230709_446709o.wav
11,22,42,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222609_forte_arco-normal.wav,2,22,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426609_forte_arco-normal.wav,3,42,09,66,0.01,forte,arco-normal,bowed,Daug118609_222609_426609o.wav,Daug118609_222609_426609o.wav
11,22,41,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_118709_forte_arco-normal.wav,1,11,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222709_forte_arco-normal.wav,2,22,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414709_forte_arco-normal.wav,3,41,09,47,0.01,forte,arco-normal,bowed,Daug118709_222709_414709c.wav,Daug118709_222709_414709c.wav
12,24,44,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_126409_forte_arco-normal.wav,1,12,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242409_forte_arco-normal.wav,2,24,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446409_forte_arco-normal.wav,3,44,09,64,0.01,forte,arco-normal,bowed,Daug126409_242409_446409c.wav,Daug126409_242409_446409c.wav
12,24,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_126709_forte_arco-normal.wav,1,12,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242709_forte_arco-normal.wav,2,24,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458709_forte_arco-normal.wav,3,45,09,87,0.01,forte,arco-normal,bowed,Daug126709_242709_458709o.wav,Daug126709_242709_458709o.wav
13,24,43,augmented,fortissimo,arco-normal,solo_wavs/solo_cello/cello_130409_fortissimo_arco-normal.wav,1,13,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438409_forte_arco-normal.wav,3,43,09,84,0.01,forte,arco-normal,bowed,Daug130409_246409_438409o.wav,Daug130409_246409_438409o.wav
14,24,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_142309_forte_arco-normal.wav,1,14,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246309_forte_arco-normal.wav,2,24,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450309_piano_arco-normal.wav,3,45,09,03,0.01,piano,arco-normal,bowed,Daug142309_246309_450309o.wav,Daug142309_246309_450309o.wav
11,21,43,augmented,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_111709_mezzo-piano_arco-normal.wav,1,11,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_215709_forte_arco-normal.wav,2,21,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431709_mezzo-piano_arco-normal.wav,3,43,09,17,0.01,mezzo-piano,arco-normal,bowed,Dsaug111709_215709_431709o.wav,Dsaug111709_215709_431709o.wav
11,22,42,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223309_forte_arco-normal.wav,2,22,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427309_forte_arco-normal.wav,3,42,09,73,0.01,forte,arco-normal,bowed,Dsaug119309_223309_427309o.wav,Dsaug119309_223309_427309o.wav
11,22,42,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_119709_forte_arco-normal.wav,1,11,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223709_forte_arco-normal.wav,2,22,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427709_forte_arco-normal.wav,3,42,09,77,0.01,forte,arco-normal,bowed,Dsaug119709_223709_427709o.wav,Dsaug119709_223709_427709o.wav
12,24,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459709_forte_arco-normal.wav,3,45,09,97,0.01,forte,arco-normal,bowed,Dsaug127709_243709_459709o.wav,Dsaug127709_243709_459709o.wav
12,25,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459709_forte_arco-normal.wav,3,45,09,97,0.01,forte,arco-normal,bowed,Dsaug127709_255709_459709o.wav,Dsaug127709_255709_459709o.wav
13,24,43,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_131309_forte_arco-normal.wav,1,13,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247309_forte_arco-normal.wav,2,24,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439309_forte_arco-normal.wav,3,43,09,93,0.01,forte,arco-normal,bowed,Dsaug131309_247309_439309o.wav,Dsaug131309_247309_439309o.wav
13,23,42,augmented,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_131617_mezzo-piano_non-vibrato.wav,1,13,17,16,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_235617_mezzo-piano_non-vibrato.wav,2,23,17,56,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_violin1/violin1_427617_mezzo-piano_non-vibrato.wav,3,42,17,76,0.01,mezzo-piano,non-vibrato,bowed,Dsaug131617_235617_427617c.wav,Dsaug131617_235617_427617c.wav
13,23,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_135409_forte_arco-normal.wav,1,13,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239409_forte_arco-normal.wav,2,23,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455409_forte_arco-normal.wav,3,45,09,54,0.01,forte,arco-normal,bowed,Dsaug135409_239409_455409o.wav,Dsaug135409_239409_455409o.wav
13,22,45,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_135609_forte_arco-normal.wav,1,13,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227609_forte_arco-normal.wav,2,22,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455609_forte_arco-normal.wav,3,45,09,56,0.01,forte,arco-normal,bowed,Dsaug135609_227609_455609o.wav,Dsaug135609_227609_455609o.wav
14,24,43,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_143609_forte_arco-normal.wav,1,14,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247609_forte_arco-normal.wav,2,24,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439609_forte_arco-normal.wav,3,43,09,96,0.01,forte,arco-normal,bowed,Dsaug143609_247609_439609c.wav,Dsaug143609_247609_439609c.wav
11,21,43,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_112409_forte_arco-normal.wav,1,11,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_216409_forte_arco-normal.wav,2,21,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432409_forte_arco-normal.wav,3,43,09,24,0.01,forte,arco-normal,bowed,Eaug112409_216409_432409o.wav,Eaug112409_216409_432409o.wav
11,22,43,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_112709_forte_arco-normal.wav,1,11,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228709_forte_arco-normal.wav,2,22,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432709_forte_arco-normal.wav,3,43,09,27,0.01,forte,arco-normal,bowed,Eaug112709_228709_432709o.wav,Eaug112709_228709_432709o.wav
12,22,44,augmented,piano,arco-normal,solo_wavs/solo_cello/cello_120309_piano_arco-normal.wav,1,12,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_224309_forte_arco-normal.wav,2,22,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440309_piano_arco-normal.wav,3,44,09,03,0.01,piano,arco-normal,bowed,Eaug120309_224309_440309o.wav,Eaug120309_224309_440309o.wav
12,22,44,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_120709_forte_arco-normal.wav,1,12,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224709_forte_arco-normal.wav,2,22,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440709_forte_arco-normal.wav,3,44,09,07,0.01,forte,arco-normal,bowed,Eaug120709_224709_440709o.wav,Eaug120709_224709_440709o.wav
12,22,42,augmented,piano,arco-normal,solo_wavs/solo_cello/cello_120809_piano_arco-normal.wav,1,12,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_224809_forte_arco-normal.wav,2,22,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428809_forte_arco-normal.wav,3,42,09,88,0.01,forte,arco-normal,bowed,Eaug120809_224809_428809c.wav,Eaug120809_224809_428809c.wav
12,23,44,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232709_forte_arco-normal.wav,2,23,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448709_forte_arco-normal.wav,3,44,09,87,0.01,forte,arco-normal,bowed,Eaug128709_232709_448709o.wav,Eaug128709_232709_448709o.wav
14,26,46,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_148309_forte_arco-normal.wav,1,14,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_264309_forte_arco-normal.wav,2,26,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468309_forte_arco-normal.wav,3,46,09,83,0.01,forte,arco-normal,bowed,Eaug148309_264309_468309o.wav,Eaug148309_264309_468309o.wav
14,25,46,augmented,forte,arco-normal,solo_wavs/solo_cello/cello_148709_forte_arco-normal.wav,1,14,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252709_forte_arco-normal.wav,2,25,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468709_forte_arco-normal.wav,3,46,09,87,0.01,forte,arco-normal,bowed,Eaug148709_252709_468709o.wav,Eaug148709_252709_468709o.wav
