cello_pitch,viola_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_127309_forte_arco-normal.wav,1,12,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242309_forte_arco-normal.wav,2,24,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_445309_forte_arco-normal.wav,3,44,09,53,0.01,forte,arco-normal,bowed,Bdim127309_242309_445309c.wav,Bdim127309_242309_445309c.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242709_forte_arco-normal.wav,2,24,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_445709_forte_arco-normal.wav,3,44,09,57,0.01,forte,arco-normal,bowed,Bdim127709_242709_445709c.wav,Bdim127709_242709_445709c.wav
14,23,46,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_145709_forte_arco-normal.wav,1,14,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239709_forte_arco-normal.wav,2,23,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466709_forte_arco-normal.wav,3,46,09,67,0.01,forte,arco-normal,bowed,Bdim145709_239709_466709o.wav,Bdim145709_239709_466709o.wav
10,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_107609_forte_arco-normal.wav,1,10,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222609_forte_arco-normal.wav,2,22,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428609_forte_arco-normal.wav,3,42,09,86,0.01,forte,arco-normal,bowed,Cdim107609_222609_428609o.wav,Cdim107609_222609_428609o.wav
11,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222309_forte_arco-normal.wav,2,22,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428309_forte_arco-normal.wav,3,42,09,83,0.01,forte,arco-normal,bowed,Cdim119309_222309_428309c.wav,Cdim119309_222309_428309c.wav
11,23,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234309_forte_arco-normal.wav,2,23,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440309_piano_arco-normal.wav,3,44,09,03,0.01,piano,arco-normal,bowed,Cdim119309_234309_440309o.wav,Cdim119309_234309_440309o.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446709_forte_arco-normal.wav,3,44,09,67,0.01,forte,arco-normal,bowed,Cdim128709_243709_446709o.wav,Cdim128709_243709_446709o.wav
14,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452409_forte_arco-normal.wav,3,45,09,24,0.01,forte,arco-normal,bowed,Cdim143409_246409_452409c.wav,Cdim143409_246409_452409c.wav
10,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_108809_forte_arco-normal.wav,1,10,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223809_forte_arco-normal.wav,2,22,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429809_forte_arco-normal.wav,3,42,09,98,0.01,forte,arco-normal,bowed,Csdim108809_223809_429809o.wav,Csdim108809_223809_429809o.wav
12,23,44,diminished,piano,arco-normal,solo_wavs/solo_cello/cello_120309_piano_arco-normal.wav,1,12,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_235309_forte_arco-normal.wav,2,23,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441309_forte_arco-normal.wav,3,44,09,13,0.01,forte,arco-normal,bowed,Csdim120309_235309_441309o.wav,Csdim120309_235309_441309o.wav
12,22,42,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_223409_forte_arco-normal.wav,2,22,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429409_forte_arco-normal.wav,3,42,09,94,0.01,forte,arco-normal,bowed,Csdim120409_223409_429409c.wav,Csdim120409_223409_429409c.wav
12,22,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_123709_forte_arco-normal.wav,1,12,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229709_forte_arco-normal.wav,2,22,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432709_forte_arco-normal.wav,3,43,09,27,0.01,forte,arco-normal,bowed,Csdim123709_229709_432709c.wav,Csdim123709_229709_432709c.wav
12,23,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_129609_forte_arco-normal.wav,1,12,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232609_forte_arco-normal.wav,2,23,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435609_forte_arco-normal.wav,3,43,09,56,0.01,forte,arco-normal,bowed,Csdim129609_232609_435609c.wav,Csdim129609_232609_435609c.wav
14,25,45,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_256709_forte_arco-normal.wav,2,25,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459709_forte_arco-normal.wav,3,45,09,97,0.01,forte,arco-normal,bowed,Csdim141709_256709_459709o.wav,Csdim141709_256709_459709o.wav
14,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_144709_forte_arco-normal.wav,1,14,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247709_forte_arco-normal.wav,2,24,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453709_forte_arco-normal.wav,3,45,09,37,0.01,forte,arco-normal,bowed,Csdim144709_247709_453709c.wav,Csdim144709_247709_453709c.wav
11,21,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_112409_forte_arco-normal.wav,1,11,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218409_forte_arco-normal.wav,2,21,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433409_forte_arco-normal.wav,3,43,09,34,0.01,forte,arco-normal,bowed,Ddim112409_218409_433409o.wav,Ddim112409_218409_433409o.wav
11,21,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218609_forte_arco-normal.wav,2,21,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433609_forte_arco-normal.wav,3,43,09,36,0.01,forte,arco-normal,bowed,Ddim112609_218609_433609o.wav,Ddim112609_218609_433609o.wav
11,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_118409_forte_arco-normal.wav,1,11,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221409_fortissimo_arco-normal.wav,2,22,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_424409_forte_arco-normal.wav,3,42,09,44,0.01,forte,arco-normal,bowed,Ddim118409_221409_424409c.wav,Ddim118409_221409_424409c.wav
13,24,44,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_245609_forte_arco-normal.wav,2,24,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448609_forte_arco-normal.wav,3,44,09,86,0.01,forte,arco-normal,bowed,Ddim130609_245609_448609o.wav,Ddim130609_245609_448609o.wav
14,26,46,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_145409_forte_arco-normal.wav,1,14,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_260409_fortissimo_arco-normal.wav,2,26,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466409_forte_arco-normal.wav,3,46,09,64,0.01,forte,arco-normal,bowed,Ddim145409_260409_466409o.wav,Ddim145409_260409_466409o.wav
14,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_145709_forte_arco-normal.wav,1,14,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248709_forte_arco-normal.wav,2,24,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_454709_forte_arco-normal.wav,3,45,09,47,0.01,forte,arco-normal,bowed,Ddim145709_248709_454709c.wav,Ddim145709_248709_454709c.wav
10,21,43,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_101409_fortissimo_arco-normal.wav,1,10,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_219409_forte_arco-normal.wav,2,21,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_434409_forte_arco-normal.wav,3,43,09,44,0.01,forte,arco-normal,bowed,Dsdim101409_219409_434409o.wav,Dsdim101409_219409_434409o.wav
10,22,41,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_107609_forte_arco-normal.wav,1,10,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222609_forte_arco-normal.wav,2,22,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_413609_forte_arco-normal.wav,3,41,09,36,0.01,forte,arco-normal,bowed,Dsdim107609_222609_413609o.wav,Dsdim107609_222609_413609o.wav
10,22,41,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_107809_forte_arco-normal.wav,1,10,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222809_forte_arco-normal.wav,2,22,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_413809_forte_arco-normal.wav,3,41,09,38,0.01,forte,arco-normal,bowed,Dsdim107809_222809_413809o.wav,Dsdim107809_222809_413809o.wav
12,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_122309_forte_arco-normal.wav,1,12,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225309_forte_arco-normal.wav,2,22,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443309_forte_arco-normal.wav,3,44,09,33,0.01,forte,arco-normal,bowed,Dsdim122309_225309_443309o.wav,Dsdim122309_225309_443309o.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_125709_forte_arco-normal.wav,1,12,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446709_forte_arco-normal.wav,3,44,09,67,0.01,forte,arco-normal,bowed,Dsdim125709_243709_446709c.wav,Dsdim125709_243709_446709c.wav
13,23,42,diminished,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234709_forte_arco-normal.wav,2,23,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425709_forte_arco-normal.wav,3,42,09,57,0.01,forte,arco-normal,bowed,Dsdim131709_234709_425709c.wav,Dsdim131709_234709_425709c.wav
13,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_134309_forte_arco-normal.wav,1,13,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225309_forte_arco-normal.wav,2,22,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443309_forte_arco-normal.wav,3,44,09,33,0.01,forte,arco-normal,bowed,Dsdim134309_225309_443309c.wav,Dsdim134309_225309_443309c.wav
14,25,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258409_forte_arco-normal.wav,2,25,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449409_forte_arco-normal.wav,3,44,09,94,0.01,forte,arco-normal,bowed,Dsdim143409_258409_449409o.wav,Dsdim143409_258409_449409o.wav
10,22,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_102809_forte_arco-normal.wav,1,10,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_220809_piano_arco-normal.wav,2,22,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435809_forte_arco-normal.wav,3,43,09,58,0.01,forte,arco-normal,bowed,Edim102809_220809_435809o.wav,Edim102809_220809_435809o.wav
11,21,43,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_111409_fortissimo_arco-normal.wav,1,11,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_214409_forte_arco-normal.wav,2,21,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_432409_forte_arco-normal.wav,3,43,09,24,0.01,forte,arco-normal,bowed,Edim111409_214409_432409o.wav,Edim111409_214409_432409o.wav
12,22,41,diminished,piano,arco-normal,solo_wavs/solo_cello/cello_120809_piano_arco-normal.wav,1,12,09,08,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_223809_forte_arco-normal.wav,2,22,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_414809_forte_arco-normal.wav,3,41,09,48,0.01,forte,arco-normal,bowed,Edim120809_223809_414809c.wav,Edim120809_223809_414809c.wav
12,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_123809_forte_arco-normal.wav,1,12,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226809_forte_arco-normal.wav,2,22,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444809_forte_arco-normal.wav,3,44,09,48,0.01,forte,arco-normal,bowed,Edim123809_226809_444809o.wav,Edim123809_226809_444809o.wav
12,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_126609_forte_arco-normal.wav,1,12,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244609_forte_arco-normal.wav,2,24,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459609_forte_arco-normal.wav,3,45,09,96,0.01,forte,arco-normal,bowed,Edim126609_244609_459609o.wav,Edim126609_244609_459609o.wav
13,23,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_132309_forte_arco-normal.wav,1,13,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235309_forte_arco-normal.wav,2,23,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_438309_forte_arco-normal.wav,3,43,09,83,0.01,forte,arco-normal,bowed,Edim132309_235309_438309o.wav,Edim132309_235309_438309o.wav
14,24,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_144309_forte_arco-normal.wav,1,14,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_247309_forte_arco-normal.wav,2,24,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450309_piano_arco-normal.wav,3,45,09,03,0.01,piano,arco-normal,bowed,Edim144309_247309_450309o.wav,Edim144309_247309_450309o.wav
10,22,41,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_109409_forte_arco-normal.wav,1,10,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224409_forte_arco-normal.wav,2,22,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_415409_forte_arco-normal.wav,3,41,09,54,0.01,forte,arco-normal,bowed,Fdim109409_224409_415409o.wav,Fdim109409_224409_415409o.wav
12,22,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_124309_forte_arco-normal.wav,1,12,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_227309_forte_arco-normal.wav,2,22,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_445309_forte_arco-normal.wav,3,44,09,53,0.01,forte,arco-normal,bowed,Fdim124309_227309_445309o.wav,Fdim124309_227309_445309o.wav
12,24,44,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448709_forte_arco-normal.wav,3,44,09,87,0.01,forte,arco-normal,bowed,Fdim127709_245709_448709c.wav,Fdim127709_245709_448709c.wav
13,23,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_133609_forte_arco-normal.wav,1,13,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236609_forte_arco-normal.wav,2,23,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427609_forte_arco-normal.wav,3,42,09,76,0.01,forte,arco-normal,bowed,Fdim133609_236609_427609c.wav,Fdim133609_236609_427609c.wav
13,23,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_133709_forte_arco-normal.wav,1,13,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236709_forte_arco-normal.wav,2,23,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_427709_forte_arco-normal.wav,3,42,09,77,0.01,forte,arco-normal,bowed,Fdim133709_236709_427709c.wav,Fdim133709_236709_427709c.wav
14,26,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_145609_forte_arco-normal.wav,1,14,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_260609_mezzo-piano_arco-normal.wav,2,26,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451609_forte_arco-normal.wav,3,45,09,16,0.01,forte,arco-normal,bowed,Fdim145609_260609_451609o.wav,Fdim145609_260609_451609o.wav
14,23,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_148409_forte_arco-normal.wav,1,14,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239409_forte_arco-normal.wav,2,23,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_457409_forte_arco-normal.wav,3,45,09,74,0.01,forte,arco-normal,bowed,Fdim148409_239409_457409c.wav,Fdim148409_239409_457409c.wav
11,21,42,diminished,fortissimo,arco-normal,solo_wavs/solo_cello/cello_110409_fortissimo_arco-normal.wav,1,11,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_213409_forte_arco-normal.wav,2,21,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428409_forte_arco-normal.wav,3,42,09,84,0.01,forte,arco-normal,bowed,Fsdim110409_213409_428409o.wav,Fsdim110409_213409_428409o.wav
11,22,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_116409_forte_arco-normal.wav,1,11,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_222409_forte_arco-normal.wav,2,22,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425409_forte_arco-normal.wav,3,42,09,54,0.01,forte,arco-normal,bowed,Fsdim116409_222409_425409o.wav,Fsdim116409_222409_425409o.wav
12,25,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_125709_forte_arco-normal.wav,1,12,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252709_forte_arco-normal.wav,2,25,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458709_forte_arco-normal.wav,3,45,09,87,0.01,forte,arco-normal,bowed,Fsdim125709_252709_458709o.wav,Fsdim125709_252709_458709o.wav
12,23,42,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_128609_forte_arco-normal.wav,1,12,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_425609_forte_arco-normal.wav,3,42,09,56,0.01,forte,arco-normal,bowed,Fsdim128609_234609_425609c.wav,Fsdim128609_234609_425609c.wav
12,23,43,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_128609_forte_arco-normal.wav,1,12,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_437609_forte_arco-normal.wav,3,43,09,76,0.01,forte,arco-normal,bowed,Fsdim128609_234609_437609o.wav,Fsdim128609_234609_437609o.wav
13,25,45,diminished,forte,arco-normal,solo_wavs/solo_cello/cello_137409_forte_arco-normal.wav,1,13,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252409_forte_arco-normal.wav,2,25,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_458409_forte_arco-normal.wav,3,45,09,84,0.01,forte,arco-normal,bowed,Fsdim137409_252409_458409c.wav,Fsdim137409_252409_458409c.wav
