cello_pitch,viola_pitch,interval,semitones,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,wav_filename,chord_filename
10,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_108809_forte_arco-normal.wav,1,10,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228809_forte_arco-normal.wav,2,22,09,88,0.01,forte,arco-normal,bowed,108809_228809.wav,108809_228809.wav
10,21,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_109809_forte_arco-normal.wav,1,10,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213809_forte_arco-normal.wav,2,21,09,38,0.01,forte,arco-normal,bowed,109809_213809.wav,109809_213809.wav
10,21,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_109809_forte_arco-normal.wav,1,10,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215809_forte_arco-normal.wav,2,21,09,58,0.01,forte,arco-normal,bowed,109809_215809.wav,109809_215809.wav
11,21,cello viola,,piano,arco-normal,solo_wavs/solo_cello/cello_110309_piano_arco-normal.wav,1,11,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_214309_forte_arco-normal.wav,2,21,09,43,0.01,forte,arco-normal,bowed,110309_214309.wav,110309_214309.wav
11,22,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_110409_fortissimo_arco-normal.wav,1,11,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_225409_forte_arco-normal.wav,2,22,09,54,0.01,forte,arco-normal,bowed,110409_225409.wav,110409_225409.wav
11,23,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_110409_fortissimo_arco-normal.wav,1,11,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_230409_fortissimo_arco-normal.wav,2,23,09,04,0.01,fortissimo,arco-normal,bowed,110409_230409.wav,110409_230409.wav
11,21,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_111409_fortissimo_arco-normal.wav,1,11,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_216409_forte_arco-normal.wav,2,21,09,64,0.01,forte,arco-normal,bowed,111409_216409.wav,111409_216409.wav
11,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229609_forte_arco-normal.wav,2,22,09,96,0.01,forte,arco-normal,bowed,112609_229609.wav,112609_229609.wav
11,21,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_113709_forte_arco-normal.wav,1,11,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214709_forte_arco-normal.wav,2,21,09,47,0.01,forte,arco-normal,bowed,113709_214709.wav,113709_214709.wav
11,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_116809_forte_arco-normal.wav,1,11,09,68,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228809_forte_arco-normal.wav,2,22,09,88,0.01,forte,arco-normal,bowed,116809_228809.wav,116809_228809.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,118609_233609.wav,118609_233609.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_118709_forte_arco-normal.wav,1,11,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231709_mezzo-piano_arco-normal.wav,2,23,09,17,0.01,mezzo-piano,arco-normal,bowed,118709_231709.wav,118709_231709.wav
11,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_119309_forte_arco-normal.wav,1,11,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237309_forte_arco-normal.wav,2,23,09,73,0.01,forte,arco-normal,bowed,119309_237309.wav,119309_237309.wav
11,22,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_119809_forte_arco-normal.wav,1,11,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_220809_piano_arco-normal.wav,2,22,09,08,0.01,piano,arco-normal,bowed,119809_220809.wav,119809_220809.wav
12,22,cello viola,,piano,arco-normal,solo_wavs/solo_cello/cello_120309_piano_arco-normal.wav,1,12,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_viola/viola_221309_forte_arco-normal.wav,2,22,09,13,0.01,forte,arco-normal,bowed,120309_221309.wav,120309_221309.wav
12,22,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_223409_forte_arco-normal.wav,2,22,09,34,0.01,forte,arco-normal,bowed,120409_223409.wav,120409_223409.wav
12,23,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_232409_forte_arco-normal.wav,2,23,09,24,0.01,forte,arco-normal,bowed,120409_232409.wav,120409_232409.wav
12,22,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121709_mezzo-piano_arco-normal.wav,1,12,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_227709_forte_arco-normal.wav,2,22,09,77,0.01,forte,arco-normal,bowed,121709_227709.wav,121709_227709.wav
12,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_125309_forte_arco-normal.wav,1,12,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245309_forte_arco-normal.wav,2,24,09,53,0.01,forte,arco-normal,bowed,125309_245309.wav,125309_245309.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_125409_forte_arco-normal.wav,1,12,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_231409_fortissimo_arco-normal.wav,2,23,09,14,0.01,fortissimo,arco-normal,bowed,125409_231409.wav,125409_231409.wav
12,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,127709_245709.wav,127709_245709.wav
12,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_128409_forte_arco-normal.wav,1,12,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_235409_forte_arco-normal.wav,2,23,09,54,0.01,forte,arco-normal,bowed,128409_235409.wav,128409_235409.wav
12,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_129409_forte_arco-normal.wav,1,12,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244409_forte_arco-normal.wav,2,24,09,44,0.01,forte,arco-normal,bowed,129409_244409.wav,129409_244409.wav
13,23,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_230609_mezzo-piano_arco-normal.wav,2,23,09,06,0.01,mezzo-piano,arco-normal,bowed,130609_230609.wav,130609_230609.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_130709_forte_arco-normal.wav,1,13,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_241709_mezzo-piano_arco-normal.wav,2,24,09,17,0.01,mezzo-piano,arco-normal,bowed,130709_241709.wav,130709_241709.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_131309_forte_arco-normal.wav,1,13,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248309_forte_arco-normal.wav,2,24,09,83,0.01,forte,arco-normal,bowed,131309_248309.wav,131309_248309.wav
13,23,cello viola,,mezzo-piano,non-vibrato,solo_wavs/solo_cello/cello_131617_mezzo-piano_non-vibrato.wav,1,13,17,16,0.01,mezzo-piano,non-vibrato,bowed,solo_wavs/solo_viola/viola_233617_mezzo-piano_non-vibrato.wav,2,23,17,36,0.01,mezzo-piano,non-vibrato,bowed,131617_233617.wav,131617_233617.wav
13,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_132709_forte_arco-normal.wav,1,13,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232709_forte_arco-normal.wav,2,23,09,27,0.01,forte,arco-normal,bowed,132709_232709.wav,132709_232709.wav
13,23,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_133409_forte_arco-normal.wav,1,13,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236409_forte_arco-normal.wav,2,23,09,64,0.01,forte,arco-normal,bowed,133409_236409.wav,133409_236409.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_133709_forte_arco-normal.wav,1,13,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248709_forte_arco-normal.wav,2,24,09,87,0.01,forte,arco-normal,bowed,133709_248709.wav,133709_248709.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_134409_forte_arco-normal.wav,1,13,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,134409_243409.wav,134409_243409.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_134709_forte_arco-normal.wav,1,13,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_244709_forte_arco-normal.wav,2,24,09,47,0.01,forte,arco-normal,bowed,134709_244709.wav,134709_244709.wav
13,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_138709_forte_arco-normal.wav,1,13,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246709_forte_arco-normal.wav,2,24,09,67,0.01,forte,arco-normal,bowed,138709_246709.wav,138709_246709.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_138709_forte_arco-normal.wav,1,13,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_259709_forte_arco-normal.wav,2,25,09,97,0.01,forte,arco-normal,bowed,138709_259709.wav,138709_259709.wav
13,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_139309_forte_arco-normal.wav,1,13,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252309_forte_arco-normal.wav,2,25,09,23,0.01,forte,arco-normal,bowed,139309_252309.wav,139309_252309.wav
14,25,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_253409_forte_arco-normal.wav,2,25,09,34,0.01,forte,arco-normal,bowed,140409_253409.wav,140409_253409.wav
14,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_243609_forte_arco-normal.wav,2,24,09,36,0.01,forte,arco-normal,bowed,140609_243609.wav,140609_243609.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_140709_forte_arco-normal.wav,1,14,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253709_forte_arco-normal.wav,2,25,09,37,0.01,forte,arco-normal,bowed,140709_253709.wav,140709_253709.wav
14,24,cello viola,,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_247409_forte_arco-normal.wav,2,24,09,74,0.01,forte,arco-normal,bowed,141409_247409.wav,141409_247409.wav
14,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_241709_mezzo-piano_arco-normal.wav,2,24,09,17,0.01,mezzo-piano,arco-normal,bowed,141709_241709.wav,141709_241709.wav
14,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_244709_forte_arco-normal.wav,2,24,09,47,0.01,forte,arco-normal,bowed,141709_244709.wav,141709_244709.wav
14,24,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_246709_forte_arco-normal.wav,2,24,09,67,0.01,forte,arco-normal,bowed,141709_246709.wav,141709_246709.wav
14,25,cello viola,,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_141709_mezzo-piano_arco-normal.wav,1,14,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_255709_forte_arco-normal.wav,2,25,09,57,0.01,forte,arco-normal,bowed,141709_255709.wav,141709_255709.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_143609_forte_arco-normal.wav,1,14,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258609_forte_arco-normal.wav,2,25,09,86,0.01,forte,arco-normal,bowed,143609_258609.wav,143609_258609.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_144309_forte_arco-normal.wav,1,14,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_255309_forte_arco-normal.wav,2,25,09,53,0.01,forte,arco-normal,bowed,144309_255309.wav,144309_255309.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_144409_forte_arco-normal.wav,1,14,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258409_forte_arco-normal.wav,2,25,09,84,0.01,forte,arco-normal,bowed,144409_258409.wav,144409_258409.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_258409_forte_arco-normal.wav,2,25,09,84,0.01,forte,arco-normal,bowed,146409_258409.wav,146409_258409.wav
14,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_146709_forte_arco-normal.wav,1,14,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250709_forte_arco-normal.wav,2,25,09,07,0.01,forte,arco-normal,bowed,146709_250709.wav,146709_250709.wav
14,24,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_147309_forte_arco-normal.wav,1,14,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_249309_forte_arco-normal.wav,2,24,09,93,0.01,forte,arco-normal,bowed,147309_249309.wav,147309_249309.wav
15,25,cello viola,,forte,arco-normal,solo_wavs/solo_cello/cello_152309_forte_arco-normal.wav,1,15,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252309_forte_arco-normal.wav,2,25,09,23,0.01,forte,arco-normal,bowed,152309_252309.wav,152309_252309.wav
