cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
12,21,31,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122609_forte_arco-normal.wav,1,12,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214609_forte_arco-normal.wav,2,21,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_315609_forte_arco-normal.wav,3,31,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431609_forte_arco-normal.wav,4,43,09,16,0.01,forte,arco-normal,bowed,Bmaj7_122609_214609_315609_431609c.wav,Bmaj7_122609_214609_315609_431609c.wav
14,25,35,46,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250409_fortissimo_arco-normal.wav,2,25,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_351409_fortissimo_arco-normal.wav,3,35,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467409_forte_arco-normal.wav,4,46,09,74,0.01,forte,arco-normal,bowed,Bmaj7_146409_250409_351409_467409o.wav,Bmaj7_146409_250409_351409_467409o.wav
11,24,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115409_forte_arco-normal.wav,1,11,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240409_fortissimo_arco-normal.wav,2,24,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344409_forte_arco-normal.wav,3,34,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447409_forte_arco-normal.wav,4,44,09,74,0.01,forte,arco-normal,bowed,Cmaj7_115409_240409_344409_447409o.wav,Cmaj7_115409_240409_344409_447409o.wav
12,23,33,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_128709_forte_arco-normal.wav,1,12,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_232709_forte_arco-normal.wav,2,23,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_335709_forte_arco-normal.wav,3,33,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439709_forte_arco-normal.wav,4,43,09,97,0.01,forte,arco-normal,bowed,Cmaj7_128709_232709_335709_439709o.wav,Cmaj7_128709_232709_335709_439709o.wav
14,23,35,46,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147309_forte_arco-normal.wav,1,14,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239309_forte_arco-normal.wav,2,23,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_352309_forte_arco-normal.wav,3,35,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468309_forte_arco-normal.wav,4,46,09,83,0.01,forte,arco-normal,bowed,Cmaj7_147309_239309_352309_468309o.wav,Cmaj7_147309_239309_352309_468309o.wav
12,22,34,44,major_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121709_mezzo-piano_arco-normal.wav,1,12,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_224709_forte_arco-normal.wav,2,22,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340709_forte_arco-normal.wav,3,34,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441709_mezzo-piano_arco-normal.wav,4,44,09,17,0.01,mezzo-piano,arco-normal,bowed,Csmaj7_121709_224709_340709_441709o.wav,Csmaj7_121709_224709_340709_441709o.wav
13,24,34,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_136409_forte_arco-normal.wav,1,13,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240409_fortissimo_arco-normal.wav,2,24,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_341409_fortissimo_arco-normal.wav,3,34,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_457409_forte_arco-normal.wav,4,45,09,74,0.01,forte,arco-normal,bowed,Csmaj7_136409_240409_341409_457409o.wav,Csmaj7_136409_240409_341409_457409o.wav
14,24,34,45,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_245409_forte_arco-normal.wav,2,24,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_348409_forte_arco-normal.wav,3,34,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452409_forte_arco-normal.wav,4,45,09,24,0.01,forte,arco-normal,bowed,Csmaj7_141409_245409_348409_452409c.wav,Csmaj7_141409_245409_348409_452409c.wav
13,25,36,47,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_137409_forte_arco-normal.wav,1,13,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253409_forte_arco-normal.wav,2,25,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_366409_forte_arco-normal.wav,3,36,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_470409_fortissimo_arco-normal.wav,4,47,09,04,0.01,fortissimo,arco-normal,bowed,Dmaj7_137409_253409_366409_470409o.wav,Dmaj7_137409_253409_366409_470409o.wav
14,24,33,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_142309_forte_arco-normal.wav,1,14,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246309_forte_arco-normal.wav,2,24,09,63,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_337309_forte_arco-normal.wav,3,33,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453309_forte_arco-normal.wav,4,45,09,33,0.01,forte,arco-normal,bowed,Dmaj7_142309_246309_337309_453309c.wav,Dmaj7_142309_246309_337309_453309c.wav
14,23,35,46,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_146409_forte_arco-normal.wav,1,14,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237409_forte_arco-normal.wav,2,23,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_353409_forte_arco-normal.wav,3,35,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466409_forte_arco-normal.wav,4,46,09,64,0.01,forte,arco-normal,bowed,Dmaj7_146409_237409_353409_466409o.wav,Dmaj7_146409_237409_353409_466409o.wav
12,22,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_123709_forte_arco-normal.wav,1,12,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226709_forte_arco-normal.wav,2,22,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_342709_forte_arco-normal.wav,3,34,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_443709_forte_arco-normal.wav,4,44,09,37,0.01,forte,arco-normal,bowed,Dsmaj7_123709_226709_342709_443709o.wav,Dsmaj7_123709_226709_342709_443709o.wav
12,24,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_126409_forte_arco-normal.wav,1,12,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242409_forte_arco-normal.wav,2,24,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_355409_forte_arco-normal.wav,3,35,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459409_forte_arco-normal.wav,4,45,09,94,0.01,forte,arco-normal,bowed,Dsmaj7_126409_242409_355409_459409o.wav,Dsmaj7_126409_242409_355409_459409o.wav
13,22,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_135709_forte_arco-normal.wav,1,13,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_226709_forte_arco-normal.wav,2,22,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354709_forte_arco-normal.wav,3,35,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455709_forte_arco-normal.wav,4,45,09,57,0.01,forte,arco-normal,bowed,Dsmaj7_135709_226709_354709_455709o.wav,Dsmaj7_135709_226709_354709_455709o.wav
14,23,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147309_forte_arco-normal.wav,1,14,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238309_forte_arco-normal.wav,2,23,09,83,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354309_forte_arco-normal.wav,3,35,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455309_forte_arco-normal.wav,4,45,09,53,0.01,forte,arco-normal,bowed,Dsmaj7_147309_238309_354309_455309c.wav,Dsmaj7_147309_238309_354309_455309c.wav
14,23,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147709_forte_arco-normal.wav,1,14,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238709_forte_arco-normal.wav,2,23,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354709_forte_arco-normal.wav,3,35,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455709_forte_arco-normal.wav,4,45,09,57,0.01,forte,arco-normal,bowed,Dsmaj7_147709_238709_354709_455709c.wav,Dsmaj7_147709_238709_354709_455709c.wav
12,24,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127709_forte_arco-normal.wav,1,12,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_243709_forte_arco-normal.wav,2,24,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344709_forte_arco-normal.wav,3,34,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448709_forte_arco-normal.wav,4,44,09,87,0.01,forte,arco-normal,bowed,Emaj7_127709_243709_344709_448709c.wav,Emaj7_127709_243709_344709_448709c.wav
14,25,36,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_256409_forte_arco-normal.wav,2,25,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_360409_fortissimo_arco-normal.wav,3,36,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_451409_fortissimo_arco-normal.wav,4,45,09,14,0.01,fortissimo,arco-normal,bowed,Emaj7_143409_256409_360409_451409o.wav,Emaj7_143409_256409_360409_451409o.wav
10,22,33,43,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_101809_forte_arco-normal.wav,1,10,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_228809_forte_arco-normal.wav,2,22,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_332809_forte_arco-normal.wav,3,33,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433809_forte_arco-normal.wav,4,43,09,38,0.01,forte,arco-normal,bowed,Fmaj7_101809_228809_332809_433809o.wav,Fmaj7_101809_228809_332809_433809o.wav
12,22,31,44,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_120409_fortissimo_arco-normal.wav,1,12,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_221409_fortissimo_arco-normal.wav,2,22,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_313409_forte_arco-normal.wav,3,31,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440409_fortissimo_arco-normal.wav,4,44,09,04,0.01,fortissimo,arco-normal,bowed,Fmaj7_120409_221409_313409_440409o.wav,Fmaj7_120409_221409_313409_440409o.wav
12,21,34,44,major_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_121709_mezzo-piano_arco-normal.wav,1,12,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_213709_forte_arco-normal.wav,2,21,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340709_forte_arco-normal.wav,3,34,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444709_forte_arco-normal.wav,4,44,09,47,0.01,forte,arco-normal,bowed,Fmaj7_121709_213709_340709_444709o.wav,Fmaj7_121709_213709_340709_444709o.wav
13,22,34,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_133409_forte_arco-normal.wav,1,13,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225409_forte_arco-normal.wav,2,22,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340409_fortissimo_arco-normal.wav,3,34,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456409_forte_arco-normal.wav,4,45,09,64,0.01,forte,arco-normal,bowed,Fmaj7_133409_225409_340409_456409o.wav,Fmaj7_133409_225409_340409_456409o.wav
14,23,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237309_forte_arco-normal.wav,2,23,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_352309_forte_arco-normal.wav,3,35,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456309_forte_arco-normal.wav,4,45,09,63,0.01,forte,arco-normal,bowed,Fmaj7_145309_237309_352309_456309c.wav,Fmaj7_145309_237309_352309_456309c.wav
11,22,33,42,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_117809_forte_arco-normal.wav,1,11,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221809_forte_arco-normal.wav,2,22,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_334809_forte_arco-normal.wav,3,33,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_426809_forte_arco-normal.wav,4,42,09,68,0.01,forte,arco-normal,bowed,Fsmaj7_117809_221809_334809_426809o.wav,Fsmaj7_117809_221809_334809_426809o.wav
12,23,32,44,major_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_121409_fortissimo_arco-normal.wav,1,12,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_234409_forte_arco-normal.wav,2,23,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_326409_forte_arco-normal.wav,3,32,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441409_fortissimo_arco-normal.wav,4,44,09,14,0.01,fortissimo,arco-normal,bowed,Fsmaj7_121409_234409_326409_441409o.wav,Fsmaj7_121409_234409_326409_441409o.wav
12,21,32,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122809_forte_arco-normal.wav,1,12,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214809_forte_arco-normal.wav,2,21,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329809_forte_arco-normal.wav,3,32,09,98,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_445809_forte_arco-normal.wav,4,44,09,58,0.01,forte,arco-normal,bowed,Fsmaj7_122809_214809_329809_445809o.wav,Fsmaj7_122809_214809_329809_445809o.wav
12,24,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_127609_forte_arco-normal.wav,1,12,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242609_forte_arco-normal.wav,2,24,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_346609_forte_arco-normal.wav,3,34,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447609_forte_arco-normal.wav,4,44,09,76,0.01,forte,arco-normal,bowed,Gmaj7_127609_242609_346609_447609c.wav,Gmaj7_127609_242609_346609_447609c.wav
13,23,34,43,major_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_130609_mezzo-piano_arco-normal.wav,1,13,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_234609_forte_arco-normal.wav,2,23,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_347609_forte_arco-normal.wav,3,34,09,76,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439609_forte_arco-normal.wav,4,43,09,96,0.01,forte,arco-normal,bowed,Gmaj7_130609_234609_347609_439609o.wav,Gmaj7_130609_234609_347609_439609o.wav
13,25,35,45,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_139409_forte_arco-normal.wav,1,13,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254409_forte_arco-normal.wav,2,25,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_358409_forte_arco-normal.wav,3,35,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_459409_forte_arco-normal.wav,4,45,09,94,0.01,forte,arco-normal,bowed,Gmaj7_139409_254409_358409_459409c.wav,Gmaj7_139409_254409_358409_459409c.wav
13,25,37,47,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_139709_forte_arco-normal.wav,1,13,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_254709_forte_arco-normal.wav,2,25,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_370709_forte_arco-normal.wav,3,37,09,07,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471709_mezzo-piano_arco-normal.wav,4,47,09,17,0.01,mezzo-piano,arco-normal,bowed,Gmaj7_139709_254709_370709_471709o.wav,Gmaj7_139709_254709_370709_471709o.wav
12,24,34,44,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_124409_forte_arco-normal.wav,1,12,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240409_fortissimo_arco-normal.wav,2,24,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_343409_forte_arco-normal.wav,3,34,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_447409_forte_arco-normal.wav,4,44,09,74,0.01,forte,arco-normal,bowed,Gsmaj7_124409_240409_343409_447409o.wav,Gsmaj7_124409_240409_343409_447409o.wav
14,24,36,46,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147709_forte_arco-normal.wav,1,14,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248709_forte_arco-normal.wav,2,24,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_364709_forte_arco-normal.wav,3,36,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467709_forte_arco-normal.wav,4,46,09,77,0.01,forte,arco-normal,bowed,Gsmaj7_147709_248709_364709_467709o.wav,Gsmaj7_147709_248709_364709_467709o.wav
14,25,35,47,major_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_148409_forte_arco-normal.wav,1,14,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_252409_forte_arco-normal.wav,2,25,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_355409_forte_arco-normal.wav,3,35,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471409_fortissimo_arco-normal.wav,4,47,09,14,0.01,fortissimo,arco-normal,bowed,Gsmaj7_148409_252409_355409_471409o.wav,Gsmaj7_148409_252409_355409_471409o.wav
