cello_pitch,viola_pitch,violin2_pitch,violin1_pitch,chord_type,dynamic,technique,cello_file,cello_instrument_code,cello_pitch_code,cello_technique_code,cello_dynamic_code,cello_audible_duration,cello_dynamic,cello_technique,cello_family,viola_file,viola_instrument_code,viola_pitch_code,viola_technique_code,viola_dynamic_code,viola_audible_duration,viola_dynamic,viola_technique,viola_family,violin2_file,violin2_instrument_code,violin2_pitch_code,violin2_technique_code,violin2_dynamic_code,violin2_audible_duration,violin2_dynamic,violin2_technique,violin2_family,violin1_file,violin1_instrument_code,violin1_pitch_code,violin1_technique_code,violin1_dynamic_code,violin1_audible_duration,violin1_dynamic,violin1_technique,violin1_family,wav_filename,chord_filename
14,25,36,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147409_forte_arco-normal.wav,1,14,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_250409_fortissimo_arco-normal.wav,2,25,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin2/violin2_364409_forte_arco-normal.wav,3,36,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_468409_forte_arco-normal.wav,4,46,09,84,0.01,forte,arco-normal,bowed,C7_147409_250409_364409_468409o.wav,C7_147409_250409_364409_468409o.wav
11,21,32,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_112609_forte_arco-normal.wav,1,11,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_215609_forte_arco-normal.wav,2,21,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329609_forte_arco-normal.wav,3,32,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_433609_forte_arco-normal.wav,4,43,09,36,0.01,forte,arco-normal,bowed,Cs7_112609_215609_329609_433609o.wav,Cs7_112609_215609_329609_433609o.wav
12,22,32,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_121809_forte_arco-normal.wav,1,12,09,18,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_224809_forte_arco-normal.wav,2,22,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_327809_forte_arco-normal.wav,3,32,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_441809_forte_arco-normal.wav,4,44,09,18,0.01,forte,arco-normal,bowed,Cs7_121809_224809_327809_441809o.wav,Cs7_121809_224809_327809_441809o.wav
12,23,34,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_129609_forte_arco-normal.wav,1,12,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_233609_forte_arco-normal.wav,2,23,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_348609_forte_arco-normal.wav,3,34,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_439609_forte_arco-normal.wav,4,43,09,96,0.01,forte,arco-normal,bowed,Cs7_129609_233609_348609_439609o.wav,Cs7_129609_233609_348609_439609o.wav
13,23,33,45,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_133709_forte_arco-normal.wav,1,13,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_236709_forte_arco-normal.wav,2,23,09,67,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_339709_forte_arco-normal.wav,3,33,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_453709_forte_arco-normal.wav,4,45,09,37,0.01,forte,arco-normal,bowed,Cs7_133709_236709_339709_453709o.wav,Cs7_133709_236709_339709_453709o.wav
14,26,35,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_260309_piano_arco-normal.wav,2,26,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_351309_forte_arco-normal.wav,3,35,09,13,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_465309_forte_arco-normal.wav,4,46,09,53,0.01,forte,arco-normal,bowed,Cs7_145309_260309_351309_465309o.wav,Cs7_145309_260309_351309_465309o.wav
11,24,34,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_113309_forte_arco-normal.wav,1,11,09,33,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_240309_piano_arco-normal.wav,2,24,09,03,0.01,piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_342309_forte_arco-normal.wav,3,34,09,23,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446309_forte_arco-normal.wav,4,44,09,63,0.01,forte,arco-normal,bowed,D7_113309_240309_342309_446309o.wav,D7_113309_240309_342309_446309o.wav
12,21,32,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122409_forte_arco-normal.wav,1,12,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213409_forte_arco-normal.wav,2,21,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_328409_forte_arco-normal.wav,3,32,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430409_fortissimo_arco-normal.wav,4,43,09,04,0.01,fortissimo,arco-normal,bowed,D7_122409_213409_328409_430409c.wav,D7_122409_213409_328409_430409c.wav
12,22,34,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122409_forte_arco-normal.wav,1,12,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_225409_forte_arco-normal.wav,2,22,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_340409_fortissimo_arco-normal.wav,3,34,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_violin1/violin1_442409_forte_arco-normal.wav,4,44,09,24,0.01,forte,arco-normal,bowed,D7_122409_225409_340409_442409o.wav,D7_122409_225409_340409_442409o.wav
12,21,32,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122809_forte_arco-normal.wav,1,12,09,28,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_213809_forte_arco-normal.wav,2,21,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_328809_forte_arco-normal.wav,3,32,09,88,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_430809_piano_arco-normal.wav,4,43,09,08,0.01,piano,arco-normal,bowed,D7_122809_213809_328809_430809c.wav,D7_122809_213809_328809_430809c.wav
14,24,34,44,dominant_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_140609_mezzo-piano_arco-normal.wav,1,14,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_242609_forte_arco-normal.wav,2,24,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_346609_forte_arco-normal.wav,3,34,09,66,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449609_forte_arco-normal.wav,4,44,09,96,0.01,forte,arco-normal,bowed,D7_140609_242609_346609_449609o.wav,D7_140609_242609_346609_449609o.wav
14,24,33,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_142409_forte_arco-normal.wav,1,14,09,24,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_246409_forte_arco-normal.wav,2,24,09,64,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_337409_forte_arco-normal.wav,3,33,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464409_forte_arco-normal.wav,4,46,09,44,0.01,forte,arco-normal,bowed,D7_142409_246409_337409_464409o.wav,D7_142409_246409_337409_464409o.wav
10,22,33,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_102609_forte_arco-normal.wav,1,10,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229609_forte_arco-normal.wav,2,22,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_331609_forte_arco-normal.wav,3,33,09,16,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_435609_forte_arco-normal.wav,4,43,09,56,0.01,forte,arco-normal,bowed,Ds7_102609_229609_331609_435609o.wav,Ds7_102609_229609_331609_435609o.wav
10,22,31,42,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_107809_forte_arco-normal.wav,1,10,09,78,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_223809_forte_arco-normal.wav,2,22,09,38,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_314809_forte_arco-normal.wav,3,31,09,48,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_429809_forte_arco-normal.wav,4,42,09,98,0.01,forte,arco-normal,bowed,Ds7_107809_223809_314809_429809o.wav,Ds7_107809_223809_314809_429809o.wav
11,21,32,43,dominant_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_111709_mezzo-piano_arco-normal.wav,1,11,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_214709_forte_arco-normal.wav,2,21,09,47,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329709_forte_arco-normal.wav,3,32,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_431709_mezzo-piano_arco-normal.wav,4,43,09,17,0.01,mezzo-piano,arco-normal,bowed,Ds7_111709_214709_329709_431709o.wav,Ds7_111709_214709_329709_431709o.wav
13,25,35,47,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_138609_forte_arco-normal.wav,1,13,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253609_forte_arco-normal.wav,2,25,09,36,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_355609_forte_arco-normal.wav,3,35,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471609_forte_arco-normal.wav,4,47,09,16,0.01,forte,arco-normal,bowed,Ds7_138609_253609_355609_471609o.wav,Ds7_138609_253609_355609_471609o.wav
13,25,36,47,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_138709_forte_arco-normal.wav,1,13,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_253709_forte_arco-normal.wav,2,25,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_367709_forte_arco-normal.wav,3,36,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_471709_mezzo-piano_arco-normal.wav,4,47,09,17,0.01,mezzo-piano,arco-normal,bowed,Ds7_138709_253709_367709_471709o.wav,Ds7_138709_253709_367709_471709o.wav
14,24,35,45,dominant_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_141409_fortissimo_arco-normal.wav,1,14,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_359409_forte_arco-normal.wav,3,35,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_450409_fortissimo_arco-normal.wav,4,45,09,04,0.01,fortissimo,arco-normal,bowed,Ds7_141409_243409_359409_450409o.wav,Ds7_141409_243409_359409_450409o.wav
14,23,35,45,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_147709_forte_arco-normal.wav,1,14,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_238709_forte_arco-normal.wav,2,23,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_353709_forte_arco-normal.wav,3,35,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_455709_forte_arco-normal.wav,4,45,09,57,0.01,forte,arco-normal,bowed,Ds7_147709_238709_353709_455709c.wav,Ds7_147709_238709_353709_455709c.wav
10,21,33,43,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_103709_forte_arco-normal.wav,1,10,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_218709_forte_arco-normal.wav,2,21,09,87,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_332709_forte_arco-normal.wav,3,33,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_436709_forte_arco-normal.wav,4,43,09,67,0.01,forte,arco-normal,bowed,E7_103709_218709_332709_436709o.wav,E7_103709_218709_332709_436709o.wav
11,24,34,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_115609_forte_arco-normal.wav,1,11,09,56,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_242609_forte_arco-normal.wav,2,24,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344609_forte_arco-normal.wav,3,34,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_448609_forte_arco-normal.wav,4,44,09,86,0.01,forte,arco-normal,bowed,E7_115609_242609_344609_448609o.wav,E7_115609_242609_344609_448609o.wav
11,22,32,41,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_118609_forte_arco-normal.wav,1,11,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_220609_mezzo-piano_arco-normal.wav,2,22,09,06,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_324609_forte_arco-normal.wav,3,32,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_415609_forte_arco-normal.wav,4,41,09,56,0.01,forte,arco-normal,bowed,E7_118609_220609_324609_415609c.wav,E7_118609_220609_324609_415609c.wav
14,24,33,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_144609_forte_arco-normal.wav,1,14,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_248609_forte_arco-normal.wav,2,24,09,86,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_339609_forte_arco-normal.wav,3,33,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_466609_forte_arco-normal.wav,4,46,09,66,0.01,forte,arco-normal,bowed,E7_144609_248609_339609_466609o.wav,E7_144609_248609_339609_466609o.wav
14,23,35,45,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_148409_forte_arco-normal.wav,1,14,09,84,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_239409_forte_arco-normal.wav,2,23,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_354409_forte_arco-normal.wav,3,35,09,44,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_456409_forte_arco-normal.wav,4,45,09,64,0.01,forte,arco-normal,bowed,E7_148409_239409_354409_456409c.wav,E7_148409_239409_354409_456409c.wav
11,22,31,42,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_119709_forte_arco-normal.wav,1,11,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_221709_mezzo-piano_arco-normal.wav,2,22,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_violin2/violin2_313709_forte_arco-normal.wav,3,31,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_428709_forte_arco-normal.wav,4,42,09,87,0.01,forte,arco-normal,bowed,F7_119709_221709_313709_428709c.wav,F7_119709_221709_313709_428709c.wav
13,23,32,44,dominant_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_131409_fortissimo_arco-normal.wav,1,13,09,14,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_233409_forte_arco-normal.wav,2,23,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_325409_forte_arco-normal.wav,3,32,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_440409_fortissimo_arco-normal.wav,4,44,09,04,0.01,fortissimo,arco-normal,bowed,F7_131409_233409_325409_440409c.wav,F7_131409_233409_325409_440409c.wav
13,23,32,45,dominant_seventh,mezzo-piano,arco-normal,solo_wavs/solo_cello/cello_131709_mezzo-piano_arco-normal.wav,1,13,09,17,0.01,mezzo-piano,arco-normal,bowed,solo_wavs/solo_viola/viola_233709_forte_arco-normal.wav,2,23,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_325709_forte_arco-normal.wav,3,32,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_452709_forte_arco-normal.wav,4,45,09,27,0.01,forte,arco-normal,bowed,F7_131709_233709_325709_452709o.wav,F7_131709_233709_325709_452709o.wav
14,24,34,44,dominant_seventh,fortissimo,arco-normal,solo_wavs/solo_cello/cello_140409_fortissimo_arco-normal.wav,1,14,09,04,0.01,fortissimo,arco-normal,bowed,solo_wavs/solo_viola/viola_243409_forte_arco-normal.wav,2,24,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_345409_forte_arco-normal.wav,3,34,09,54,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_449409_forte_arco-normal.wav,4,44,09,94,0.01,forte,arco-normal,bowed,F7_140409_243409_345409_449409o.wav,F7_140409_243409_345409_449409o.wav
14,25,34,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_143409_forte_arco-normal.wav,1,14,09,34,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_257409_forte_arco-normal.wav,2,25,09,74,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_349409_forte_arco-normal.wav,3,34,09,94,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464409_forte_arco-normal.wav,4,46,09,44,0.01,forte,arco-normal,bowed,F7_143409_257409_349409_464409o.wav,F7_143409_257409_349409_464409o.wav
14,24,34,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_143709_forte_arco-normal.wav,1,14,09,37,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_245709_forte_arco-normal.wav,2,24,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_349709_forte_arco-normal.wav,3,34,09,97,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_464709_forte_arco-normal.wav,4,46,09,47,0.01,forte,arco-normal,bowed,F7_143709_245709_349709_464709o.wav,F7_143709_245709_349709_464709o.wav
14,23,36,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_145309_forte_arco-normal.wav,1,14,09,53,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237309_forte_arco-normal.wav,2,23,09,73,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_364309_forte_arco-normal.wav,3,36,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467309_forte_arco-normal.wav,4,46,09,73,0.01,forte,arco-normal,bowed,F7_145309_237309_364309_467309o.wav,F7_145309_237309_364309_467309o.wav
14,23,35,46,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_145709_forte_arco-normal.wav,1,14,09,57,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_237709_forte_arco-normal.wav,2,23,09,77,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_352709_forte_arco-normal.wav,3,35,09,27,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_467709_forte_arco-normal.wav,4,46,09,77,0.01,forte,arco-normal,bowed,F7_145709_237709_352709_467709o.wav,F7_145709_237709_352709_467709o.wav
11,22,34,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_114309_forte_arco-normal.wav,1,11,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_229309_forte_arco-normal.wav,2,22,09,93,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_344309_forte_arco-normal.wav,3,34,09,43,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_446309_forte_arco-normal.wav,4,44,09,63,0.01,forte,arco-normal,bowed,Fs7_114309_229309_344309_446309o.wav,Fs7_114309_229309_344309_446309o.wav
12,21,32,44,dominant_seventh,forte,arco-normal,solo_wavs/solo_cello/cello_122609_forte_arco-normal.wav,1,12,09,26,0.01,forte,arco-normal,bowed,solo_wavs/solo_viola/viola_214609_forte_arco-normal.wav,2,21,09,46,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin2/violin2_329609_forte_arco-normal.wav,3,32,09,96,0.01,forte,arco-normal,bowed,solo_wavs/solo_violin1/violin1_444609_forte_arco-normal.wav,4,44,09,46,0.01,forte,arco-normal,bowed,Fs7_122609_214609_329609_444609o.wav,Fs7_122609_214609_329609_444609o.wav
